,smiles,mp
106497,COC(=O)CCCc1ccc(OCCN(C)c2nc3ccccc3o2)cc1,118.0
148819,CC(C)(O)C(=O)Nc1ccc(Sc2ccccc2)cc1F,91.75
108506,CN(C)CCCNc1c(-c2ccccc2)c(=O)[nH]c2cc(Cl)ccc12,178.0
79067,Clc1ccc2oc(-c3ccc(N4CCCCC4)cc3)nc2c1,163.0
145457,CCCCn1cnc2c(Oc3ccccc3)nc(Nc3ccc(OC)cc3OC)nc21,98.0
109588,CN1C(=O)CC[C@]2(C)c3ccc(Sc4nc(-c5ccccc5)nc5ccccc45)cc3CC[C@@H]12,189.0
167568,Cc1cc2cc(CN3CCC(C(N)=O)CC3)cnc2cc1NC(=O)c1ccc(-c2ccc(F)cc2)cc1,265.0
182591,COc1c(Cl)ccc(-c2nc(N)c(C(C)OC)c(C(=O)O)n2)c1F,166.0
191258,NC(=O)c1cccc(CN2C(=O)C3(COc4cc5c(cc43)OCCO5)c3ccccc32)c1,132.5
220174,COc1ccccc1Cc1cccc(-c2ncc3c(n2)CC(C)(C)CC3)n1,251.5
13493,Cc1ccccc1C(=O)c1c(C)nn(C)c1O,82.5
24844,CCOC(=O)CCCNc1ccccc1-c1ccccc1,61.0
186230,COc1ccc2ncc([N+](=O)[O-])c(O)c2c1,279.5
2155,COc1cc(C(=O)n2c3c(c4ccccc42)CC(C(=O)O)(C(=O)O)CC3)cc(OC)c1OC,208.0
10187,N#CN=C(NCCSCc1ccccn1)NCCSCc1ccccn1,79.0
88650,Nc1nc2ccccc2c2c1ncn2COCCO,211.0
134784,Oc1ccc2c(c1O)C(Cc1ccnc3ccccc13)c1ccccc1-2,245.0
45927,c1ccc(CN2CCN(Cc3nc4ccccc4[nH]3)CC2)cc1,198.0
190120,COc1ccccc1Cc1n[nH]c2c1c(=O)n(-c1cccc(C(F)(F)F)c1)c1ncccc21,230.0
1774,CC1C(=O)NC(c2ccc(NC(=O)CCl)cc2)c2ccccc21,238.5
62068,CCC/C(C(=O)O)=C1/SC[C@H]2[C@@H]1N(Cc1ccccc1)C(=O)N2[C@H](C)c1ccccc1,101.5
9718,O=C(NCCSCCNC(=O)c1cccc(Cl)c1)c1cccc(Cl)c1,151.0
198746,CN1CCC(OC(c2cccc(N)c2)c2nc3ccccc3[nH]2)CC1,100.0
75385,CCCCCCCCCCCCCCCCSCC(CNS(=O)(=O)CCCCl)NC(=O)NC,79.5
92866,CSc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1,60.75
221267,CC(C)(C)OC(=O)NC(COCCCN)(COCCCN)COCCCN,97.0
94798,O=C(c1ccccc1)N1CCn2c(CN3CCCCC3)ccc2C1,95.5
166483,O=C(/C=C/[C@@H]1[C@H]2CC(=O)O[C@H]2C[C@H]1OC(=O)c1ccc(-c2ccccc2)cc1)CCc1ccccc1,129.5
86793,CN(c1ccc(Cl)nc1)S(C)(=O)=O,88.5
175833,Cc1c(NC(=O)OC(C)(C)C)cc2c(c1C)OC(C)(C)C2=O,154.5
177804,CN1C(=O)Cc2cc(Cl)ccc21,118.5
187038,CNC(=O)c1cc(C#N)cc(C)c1N,202.5
205909,CC(C)(OC(=O)C1C2CCC(C2)C1C(F)(F)F)C(F)(F)F,88.5
2537,Cc1ccc(Cn2[nH]c(N)cc2=O)cc1C(F)(F)F,103.0
70239,N#CC(CO)Cc1cc(O)c(O)c([N+](=O)[O-])c1,150.5
45985,COc1ccc(OCCN(C)CCCN2CCc3cc(OC)c(OC)cc3CC2=O)cc1OC,215.0
170488,CC(C)=N/N=c1\scc(C)n1C,139.3
199625,Oc1c(C(Nc2ccc(Cl)cn2)c2ccccn2)ccc2cccnc12,161.0
96968,CC(C)C[C@H](NC(=O)c1cccs1)C(=O)N[C@@H](C(C)C)[C@@H](O)c1c(-c2ccccc2)c1=O,171.5
181383,CN1C(=O)C(c2cccc(OCc3ccccc3)c2)(c2cnn(CC(F)(F)F)c2)N=C1N,86.0
216127,CN(C)/C=N/c1nc(=O)n(S(=O)(=O)c2ccccc2)cc1F,203.5
217265,COc1cc(OC)c(OC)c(OC)c1OC,60.0
128493,OCCCC1(c2ccc(Cl)c(Cl)c2)CCCNC1,188.5
140541,O=C1Nc2cccc(-c3ccccc3)c2/C1=C/c1ccc[nH]1,184.5
59374,CCOC(=O)Cc1ccc(NC2=NN(c3ccc(C)cc3)CC2)cc1,145.5
26416,Oc1cccc2c1CCC=C2,67.5
66423,OC(Cc1ccc(F)cc1)(Cn1cncn1)C1(Cl)CC1,111.0
184270,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4cccc(F)c4Cl)oc23)[C@@H]1CO,222.0
142555,O=C(O)c1nc2cc(N3CCOCC3)c([N+](=O)[O-])cc2[nH]c1=O,214.0
139496,CNC(=O)/C(=N\OC)c1ccccc1COc1ccc2c(c1)OC/C2=N\OC,144.0
10308,CCCCc1ccc2c(c1)CC(C(=O)OCC)=NN2,151.0
133565,C/C(=N\O)c1ccc(Cl)c(S(N)(=O)=O)c1,157.3
814,Nc1ccc(Cl)cc1C(=O)c1c(F)cccc1F,104.0
156540,Oc1ccc(-c2cc3cc(O)ccc3o2)c(-c2ccc(OCc3ccccc3)cc2)c1,186.5
82084,COc1c(N2CC[C@@H](C(C)(C)NC(=O)OC(C)(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,71.0
172747,O=C(O)c1ccc(OCCCCCCO)cc1F,98.5
198396,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sc(OC(=O)c3ccc([N+](=O)[O-])cc3)cc2C1,101.0
90462,CC(C)C1=C(c2ccc(F)cc2)C(=O)C(C(C)C)=C(C(C)C)C1=O,123.0
53375,COCC(=O)N(c1c(C)ccc(Cl)c1C)C1CCOC1=O,81.0
213869,Cc1nc(N)c2ncn(N(C)C)c2c1C,206.0
50025,CCCc1c(OC)n2c3c(=O)n(C)c(=O)n(C)c3nc2n(Cc2ccccc2)c1=O,200.0
1515,CCCCc1ccc2nc(C(=O)OCC)cc(Cl)c2c1,55.25
153577,CC(C)(O)C1CCN(Cc2ccccc2)CC1,66.0
195897,Cc1nc(NC(=O)c2cc(F)cc(F)c2)sc1C(=O)NCc1ccccc1,85.0
180637,O=CNc1ccc(-c2ccc(C(=O)N3CCN4CCC3CC4)o2)cc1,236.0
220799,CC(C)(C)c1cc(CO)nn1-c1ccc(S(C)(=O)=O)cc1,144.75
47763,N[C@H]1CC[C@@H](N2CCNC2=O)CC1,122.0
44995,O=C(CC1c2ccccc2C(=O)N1c1ccccc1)N1CCCCC1,122.5
29104,NC(=O)N1CCC2(CC1)CN(c1ccccc1[N+](=O)[O-])c1ccccc12,218.25
27184,COc1ccc2c(C3=CCNCC3)c[nH]c2c1,193.5
64120,CC1=Nc2ccc(F)c(F)c2OC1,51.2
8925,CSC1Oc2ccccc2C1=O,81.5
85513,Cc1ccc2c(c1)OCC(=O)N2,197.0
8824,CN(C)C(=S)SC(C[N+](=O)[O-])c1ccc2c(c1)OCO2,123.0
203607,CN(C)c1ccc([N+](=O)[O-])c(C(O)c2ccccc2)c1,96.0
163540,C=C1C=Cc2cc(C(=O)Nc3ccccc3)ccc2OC1,139.0
64196,CCc1cn([C@H]2C[C@H](O)[C@@H](CCC(=O)C(C)Oc3ccc(Cl)cc3Cl)O2)c(=O)[nH]c1=O,158.0
31632,O=C(COc1ccc(Cc2ncc[nH]2)cc1)Nc1ccccn1,109.5
162453,OCc1cc(Cl)c(O)cc1F,126.0
169270,CCOc1cc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)ccc1CCC(=O)O,135.5
98077,CC(C)COc1ccc(F)cc1OCCOS(C)(=O)=O,54.0
74107,COC(=O)c1ccc(OS(N)(=O)=O)cc1,117.0
122433,COC(=O)c1cc(Cl)c(C)c(Br)c1,54.0
116779,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(Cl)nn1-c1ccccc1)C2=O,109.5
28422,N=S(=O)(c1ccccc1)c1cccs1,133.0
147354,O=S(=O)(c1ccccc1)c1ccc(N/N=C2\CCCN(Cc3ccccc3)CC2)cc1,144.0
3224,CC(=O)N(C(=O)N(C)C)c1nnc(C(F)(F)F)s1,62.0
187354,Cc1nc(N2CCN(CCC3CC3)C2=O)sc1C(=O)NCc1ccc(F)cc1,122.5
123663,CC(c1ccc(Cl)cc1Cl)n1nc(C(=O)O)cc1-c1ccc(Cl)cc1,80.0
43270,COC(=O)c1cn2c(=O)c(C)c(C)nc2s1,158.5
97016,CCCNC(=O)Cc1c(-c2ccc(C)s2)nc2sc3ccccc3n12,205.0
34335,COc1ccc(-c2nc(S(=O)c3ccc(C)cc3)n(C3CCCCO3)c2-c2ccc(OC)cc2)cc1,163.0
210636,Cc1ccc(-c2cccc(C(=O)O)n2)cc1C(=O)NCC12CC3CC(CC(C3)C1)C2,227.0
106464,CC(C)(C)c1ccc(S(=O)(=O)Nc2ncnc(OCCO)c2Br)cc1,146.75
141795,CN(C)C(=O)C1Cc2ccc(N)cc2NC1=O,221.0
61532,O=C1c2c(O)cccc2C(c2ccccc2)c2cccc(O)c21,193.5
7352,[N-]=[N+]=NC(C(=O)O)c1ccsc1,58.5
24105,COC(=O)CCc1cc(C(C)(C)C)c(OP(Cl)c2ccccc2)c(C(C)(C)C)c1,87.0
44845,COC1C(=C=O)C=CC=C1OCS(=O)(=O)c1ccccc1,61.5
133605,Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(CO)cc2)CC3)cc1,219.5
69734,O=C(O)c1[nH]cc(OCc2ccccc2)c(=O)c1Br,120.0
216772,O=C(NCCO)c1cccc(-c2ccc3c(c2)N(Cc2cc(Cl)ccc2Cl)CC3)c1,149.5
84357,Cn1c2c(c3ccccc31)C(=O)NCC2,242.0
155584,CCc1cc2c(c3ccc(O)cc13)OCc1cc(O)ccc1-2,188.0
205758,O=C(Nc1ccc2c(c1)C(=O)CCCC2)OCc1ccccc1,120.5
120052,COc1ccccc1Oc1c(NS(=O)(=O)c2c(C)noc2C)nc(N2CCOCC2)nc1OCCO,145.5
14378,Cc1cc(C(=O)O)c(NC(=O)C(C)C)s1,161.0
77342,CN(CCOc1ccc(C(N)=O)cc1)CCc1ccc([N+](=O)[O-])cc1,117.0
28443,Nc1ccc(C(=O)/C=C/c2ccncc2)cc1,207.0
155794,Clc1ccc(-c2ccc(/C=C/C3COC4(CCCCC4)OO3)cc2)cc1,110.0
107243,CC(C)C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(CCCC(=O)O)cc1,118.0
174835,NCC1Cc2cccc(-c3ccc4ccccc4c3)c2O1,137.5
173190,Cc1cc(NC(=O)C(C)(O)COc2ccc(OCCBr)cc2)ccc1[N+](=O)[O-],136.5
77281,CC(C)(C)OC(=O)NOCC(=O)NNC(=O)c1cc(S(=O)(=O)O)cc(OCc2ccccc2)c1OCc1ccccc1,104.0
132784,COC(=O)C1CCC(C(=O)Nc2sc3c(c2C(=O)NCc2ccc4c(c2)OCO4)CCCC3)CC1,173.0
18115,COc1ccc(/N=N/c2ccc(O)c(C(=O)Nc3ccc4[nH]cnc4c3)c2)cc1,274.0
61029,Cc1cnc(N2CCC(c3ccc(NS(C)(=O)=O)cc3)CC2)n1C,225.5
31196,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(NC(C)=O)C3)nc21,283.5
28554,CCCCCCCCCCNC(=O)/C=C/c1cccc(NC(=O)/C=C\C(=O)O)c1,187.5
51811,COc1ccc(N2C(=O)c3ccc(Cl)cc3C2CC(=O)N2CCC3(CC2)OCCO3)cc1,156.5
156677,COc1cc(Nc2c(C#N)cnc3cc(F)ccc23)c(Cl)cc1Cl,200.0
27066,CCOC(=O)c1c(C)cc2c(=O)n(-c3ccccc3Cl)cnc2c1C,151.5
113331,O=c1ccoc(C(O)c2ccc3ccccc3c2)c1OCc1ccccc1,159.5
219529,O=[N+]([O-])c1cnc(Cl)nc1,79.0
188887,COc1ccc(CS(=O)(=O)c2cc3ccccc3oc2=O)cc1,194.5
114376,C/C(=N\O)C1CC(C(=O)OC(C)(C)C)N(C(=O)CNC(=O)Nc2cccc(C(=O)O)c2)C1c1ccccc1,180.0
125042,CC(C)(C)OC(=O)NCC(N)C(=O)N1CCCCC1,88.5
38019,CCC(=O)Nc1c(C)nn(C)c1C#N,154.0
166924,Cc1oc(-c2ccccc2)nc1COc1ccc(CCOS(C)(=O)=O)cc1,66.5
176798,CCC(=O)Nc1cc(-c2sc(C(C)=O)nc2-c2cccc(C)c2)ccn1,122.0
132529,Cc1cccc2nc(-c3cc(C(F)F)nn3-c3ccc(S(N)(=O)=O)cc3)sc12,264.5
146122,CCC1(CC)OC(=O)Nc2ccc(-c3cccc(Cl)c3)cc21,150.5
60985,O=C(/C=N/O)Nc1ccc(F)c(F)c1,149.0
55668,COc1cnc(CSc2nc3cc4c(cc3[nH]2)OC(F)(F)O4)c(C)c1OC,160.5
121689,Nc1c(Cl)cc(C(=O)OC2CCN(CCCC(=O)c3ccc4[nH]c(=O)[nH]c4c3)CC2)c2c1CCO2,272.7
110756,CCN(CC)Cc1nc(-c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc2n1,112.0
120635,COC1(F)CC(F)=CC2=C1N([C@@H]1C[C@@H]1F)CC(C(=O)O)(N1CCCC1C1(N)CCC1)C2=O,131.0
210452,CCCc1nn(CC)c2c(=O)n(CCCOc3ccc(SC(C)(C)C(=O)O)cc3)c(C)nc12,119.0
117796,CC(=O)c1ccc(C(=O)CCN2CCC(c3noc4cc(F)ccc34)CC2)cc1,111.5
183051,CCOC(=O)c1coc(-c2ccc(CCl)cc2)n1,116.0
129205,Nc1ccc(-n2nnn(CCCC3CCCCC3)c2=O)cc1,66.5
202437,CCCCOc1c(CNC(=O)OC(C)(C)C)n(CC2CC2)c(=O)c2ccc(Br)cc12,118.5
8475,NCC(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1,137.0
150268,O=C1Cc2ccc(S(=O)(=O)Cl)cc21,80.0
162366,COc1nc2nc(C(OC(C)=O)C3(Br)C(=O)N4C(C(=O)OCc5ccc([N+](=O)[O-])cc5)=CSC43)cn2c2c1CCC2,118.9
117693,N#CCC1=C(n2nc(-c3c(-c4ccccc4)nn4ccccc34)ccc2=O)CCCC1,75.0
168771,CCCc1ccc(S(=O)(=O)Nc2ccc3nc(C)c(C)nc3c2)cc1,198.6
138403,O=C1c2ccccc2C(=O)c2oc(-c3ccccc3Cl)nc21,216.0
78306,CCC(CC)CNC(=O)c1ccc2cccc(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3OC)c2c1,210.5
127930,COc1ccc([C@@]2(C)CNC(=O)O2)cc1OC1CCCC1,80.0
176523,O=C(Nc1ccc2c(c1)OCO2)N1Cc2ccccc2C1,165.5
75198,Cc1ccc(N2N=C3c4cc(OCCCN(C)C)ccc4CCC3CC2=O)cc1,160.5
40084,NC(=O)CC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,144.5
215134,O=C(N[C@@H](Cc1ccc(OCc2ccsc2)cc1)C(=O)O)c1cn2cc(-c3ccc(Cl)cc3)ccc2n1,203.0
136362,CCC/C=C/c1c(C(C)C)nc(C(C)C)c(CO)c1-c1ccc(C)cc1,73.5
171866,O=C(Nc1cc(S(=O)(=O)NCCO)sc1Cl)c1cnn2c(C(F)(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,191.0
148525,O=C1NCCc2c(-c3cccnc3)[nH]c3cccc1c23,261.25
73792,CCC(=O)NN(C(C)=O)[C@@H]1c2cc(C#N)ccc2OC(C)(C)[C@H]1O,202.0
140225,CN(C)CC(=O)Nc1c(C(=O)c2ccccc2)[nH]c2cc(Cl)ccc12,175.5
199100,CN(CCO)Cn1nc(-c2ccncc2)n(-c2ccccc2)c1=S,173.5
202924,CN(CC(=O)c1ccc(Br)cc1)C(=O)OC(C)(C)C,88.5
163424,O=C(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)N1CCN(c2cnccn2)CC1,160.5
3179,COCCOc1ccccc1OCC(O)CN1C(C)CCCC1C,93.0
117211,CCc1cc2c(s1)-n1c(nnc1CNC(=O)c1cc3ccccc3n1CC(=O)O)CN=C2c1ccccc1Cl,222.5
1058,Clc1ccc2nc(NC3=NCCN3)[nH]c2c1,241.5
112806,COc1cc(CCNC(C)=O)c(C(=O)Cc2cc(OC)c(OC)cc2[N+](=O)[O-])cc1OC,143.0
60042,CCOC(=O)NC(=O)c1c(Cl)ccc2c(C(F)(F)F)c(OC)ccc12,170.0
37055,S=C(NCCc1ccccc1)N1CCN(c2cnccn2)CC1,162.5
165950,COC(=O)c1ccc(-c2ccc(I)c(O)c2)cc1,192.0
148515,CC1=NNC(=O)c2cccc3[nH]cc1c23,335.5
68235,CCCc1c(OCCCCc2ccc3cc(OC)c(OC)cc3c2)ccc(C(=O)O)c1O,147.5
51645,CC(=O)SCCS(=O)(=O)N1CCC[C@H]1C(=O)O,65.0
163953,CC(C)Cn1cnc2c(N)nc3cccc(-c4ccccc4)c3c21,264.0
94792,O=C[C@H]1C[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1COC(c1ccccc1)(c1ccccc1)c1ccccc1,100.0
35064,Cc1ccc(S(=O)(=O)OCCOCn2cc(F)c(=O)[nH]c2=O)cc1,141.75
211819,O=C(c1cc(=O)c2cc(O)ccc2[nH]1)N1CCC(O)(Cc2ccccc2)CC1,178.0
106816,COc1ccc2c(c1)C(Cc1ccnc(F)c1)(Cc1ccnc(F)c1)c1ccccc1-2,144.5
150484,O=C(O)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)co2)cc1,258.5
173777,CC(C)c1ccc(N2C(=O)CN(C3(C(=O)O)C=CC=CC3)C2=O)cc1,250.5
19367,CN(C)Cc1nnc2n1-c1sc(Cl)cc1C(c1ccccc1[N+](=O)[O-])=NC2,235.0
215417,CC(C)Oc1ccnc2c1c(I)cn2S(=O)(=O)c1ccccc1,152.0
112568,NC(=O)c1nccn1C1Cc2c(cccc2-c2ccccc2)C1=O,196.0
76182,CCOC(=O)C(=O)Nc1cc(C#N)c(C#N)cc1[N+](=O)[O-],140.5
89654,O=Cc1ccc2cc[nH]c2c1,127.0
129568,C/C=C/Cn1c(C)c(C)c2cnnc(SCc3c(F)cccc3Cl)c21,106.0
13093,Nc1c(Cl)cnc(OCCO)c1Cl,79.25
85446,CCOC(=O)c1ccc(C(=O)Nc2ccc3c(c2)CCC(C)(C)C(=O)N3C)cc1,183.5
219105,O=C(NCc1cocn1)c1cc(-n2cnn(Cc3ccc(F)cc3)c2=O)n[nH]1,267.5
19665,Cc1ccc(O[C@@H]2CCNC[C@H]2O)cc1C,126.0
101748,CCCN(Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1)c1nn(C)cc1C(=O)OCC,182.5
132957,CCN1C(=O)CCc2cnc(Nc3ccccc3)cc21,137.5
193164,CC(C)(C)S[C@@H]1CN(C(=O)OCc2ccccc2)C[C@H]1NS(=O)(=O)c1ccc(Oc2ccccc2)cc1,125.5
134995,CCCCCCCC(=O)Nc1cc(Cc2c(Cl)cccc2Cl)nc(Nc2ccc(C#N)cc2)n1,136.0
169621,CS(=O)(=O)c1ccc(-c2cc(CCCO)nn2CC2CCCCC2)cc1,94.5
70658,CCOC(=O)OCSCC1=C(C(=O)OCC)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OCC)=C(C)N1,84.0
54480,O=C1c2ccccc2C(=O)c2c(O)c3c(c(O)c21)CCCC3,195.0
144336,COC(=O)c1c(C)[nH]c(C)c1C1=CC(=O)c2ncccc2C1=O,239.0
94676,CCCCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)OC(C)(C)C,157.0
169702,CCCC[C@H]1CC2CCC(/C(=C\C(=O)O)C(=O)O)([C@@H]1COc1cccc(Cl)c1Cl)N2C,65.0
18805,CS(=O)c1nnc2n1C=Cc1ccccc1C2,176.5
89475,CN(C)CCCCOc1ccc2c(=O)cc(-c3ccccc3)oc2c1,95.5
83968,CCOC(=O)/C=C/c1c(-c2ccc(F)cc2)n(CCF)c(=O)c2ccccc12,136.5
119470,CC(C)(N)CNc1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1,206.0
137939,Cc1oc(-c2ccco2)nc1COc1ccc(CO/N=C(\CCC(=O)O)c2ccccc2)cc1,124.5
58732,CCOC(=O)C(S)C(=S)Cc1ccc(Cl)cc1,36.75
66271,CCOC(=O)c1c(C=O)c2ccc3sc4ccccc4c3c2n1C,146.0
91498,Cc1nc2cnccc2n1-c1ccc(/C=C/c2cccc(OCc3nc4cc(F)ccc4s3)c2)cc1,179.5
141096,COc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCN(c5cccc6[nH]ccc56)CC4)CC3)c2c1,106.5
87730,COC(=O)ON(C(N)=O)C(C)c1cc2ccccc2s1,124.5
17875,O=C1Nc2ccncc2N2CCNCC12,304.5
64622,CC(N)CC(=O)Nc1c(OCC(F)(F)F)cccc1-c1ccccn1,136.0
78777,O=C1CCC(c2ccccc2)(c2ccccc2)C2CN(/C(Cc3ccccc3)=N/Cc3cccc(F)c3)CC12,156.0
183436,CC(C)(C)OC(=O)N1CCN(c2nccc(Oc3ccc(NC(=O)c4cc(F)cc(N5CCCCC5)c4)c4ccccc34)n2)CC1,176.0
99623,Cc1c(C(C)O)ssc1=S,79.5
141910,O=c1c2cc(F)c(F)cc2n(CCF)c(=O)n1OCc1ccccc1,146.0
66870,CCCCCCCCCCOc1ccc(C(=O)O)cc1C12CC3CC(CC(C3)C1)C2,151.5
196110,O=[N+]([O-])C1=C2N(Cc3cnc(Cl)s3)CCN2C2CCC1O2,151.89999999999998
212271,OCC(O)COc1ccc(Br)cc1,72.0
28279,O=C1c2ccccc2S(=O)(=O)N1C1CCN(Cc2c[nH]c3ccccc23)CC1,214.5
49465,Cc1cc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCO)n1,186.5
116348,O=C1SC(Cc2ccc(OCCn3ccc4ccccc43)cc2)C(=O)N1C(c1ccccc1)(c1ccccc1)c1ccccc1,64.7
5464,O=S1CCN(c2nc(N3CCNCC3)cc3c(Cl)cccc23)CC1,216.0
165105,O=C(Nc1nc(C(F)(F)F)co1)C1c2ccccc2Oc2ccccc21,222.0
64287,CC(=O)NCC(C)(C)c1ccc2nc(-c3ccc(C)cc3)[nH]c2c1,231.0
192711,CCOCc1cc2cc(Br)ccc2o/c1=N\c1cccc(OC)c1,93.5
91102,CCOc1cc(OCCO)cc2c1C(=O)N(COC(=O)c1c(Cl)cccc1Cl)S2(=O)=O,166.0
162877,CCCCOc1c(CNC(=O)OC(C)(C)C)n(CC(C)C)c(=O)c2ccc(O)cc12,185.5
68854,COC(=O)Cn1c(=O)c(=O)[nH]c2ccccc21,269.0
1963,Cc1ccc(-c2nc3ccccc3o2)cc1F,121.5
23394,COc1cc2c(cc1OC)CN(NC1=NCCN1)C2,191.5
208839,NC(=O)c1sc2nccc(N3CCCN(c4ccccc4)CC3)c2c1N,216.5
57533,O=C(O)CC(C1CCCCC1)C1CCCCC1,119.0
173514,O=c1nc(-c2cccc(SCc3ccccc3)n2)sc2ccccc12,227.5
214010,Cc1nc2ccc(Cl)nn2c1Br,147.0
57110,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2/C=C/CC#N)n1,142.5
176719,COc1ccc(C2=NN(C3CCN(S(=O)(=O)N(C)C)CC3)C(=O)C(C)(C)C2)cc1OC,173.0
114066,COc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,208.5
160687,Cc1cc(C)cc(-c2nc(NC(=O)C(C)C)sc2-c2ccncc2)c1,271.0
118796,Nc1ccc2c(c1)C(CN1CCCCC1)CO2,147.0
81770,Nc1ccc(S(=O)(=O)C[N+](=O)[O-])cc1,132.5
55629,CS(=O)(=O)N1CCC(C2c3ccccc3C=Cc3ccccc32)CC1,264.0
115259,COc1ccc(C(O)Cc2ccncc2)cc1OC1CCCC1,99.0
111254,O=c1oc(C(F)(F)F)nc2ccc(I)cc12,131.5
211832,CC(=O)NC[C@H]1CN(c2ccc(N3CCC(n4cccc4)CC3)c(F)c2)C(=O)O1,209.0
131147,CCOc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1-c1cccc(C(F)(F)F)c1,77.5
140237,CC(=O)Nc1c(C(=O)c2ccc(O)c(O)c2)[nH]c2cc(Cl)ccc12,196.5
191939,COc1cc(OC)c(/C=C/C(c2ccc(OC)c(NC(=O)CO)c2)S(=O)(=O)C(/C=C/c2c(OC)cc(OC)cc2OC)c2ccc(OC)c(NC(=O)CO)c2)c(OC)c1,175.0
154380,COC(=O)c1ccc(Cl)c(C2(O)C(=O)N(Cc3ccc(OC)cc3OC)c3ccc(Cl)cc32)c1,56.0
173047,CCC(=O)Oc1cc(-c2nc3cc(F)ccc3s2)ccc1OC,150.0
25522,CC(C(=O)O)c1ccc(/C=C2\CCCC2=O)cc1,106.5
193480,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1C(=O)Nc1ccc(CC#N)cc1,147.75
161830,CN1C(=O)C(Br)=C(c2cn(S(=O)(=O)c3ccccc3)c3ncccc23)C1=O,198.0
20683,CCOC(=O)C(NC(=O)OC(C)(C)C)=C1CSCSC1,154.0
11272,COc1cc(NC(=O)c2ccccc2)c(=O)[nH]c1C,247.5
107615,C[C@]12CCC(=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,211.0
43769,C/C(Nc1ccccc1)=C(/C#N)C(=O)Nc1ccccc1Cl,111.0
128971,COC(=O)c1[nH]c(=O)n(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)c1-c1ccc(F)c(F)c1,135.0
219870,c1cn2cc(-c3cnc4cc[nH]c4c3)cc(Nc3cc4n(n3)CCOC4)c2n1,193.5
127865,COc1cn([C@H](C)c2cccc3ccccc23)c(=O)o1,90.0
115393,CC1(C)C=CC(C)(C)C2=C1CC(Br)C(Br)C2,118.5
35055,N#Cc1ccc2[nH]nc(-c3ccccc3)c2c1,150.5
182414,CC(C)(C)OC(=O)NC1COCCC/C=C\C2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)Nc3ccccc3Oc3ccccc3)CN2C1=O,152.0
135360,COC(=O)OC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(N)=O,172.45
65986,CNN(C(C)C)S(=O)(=O)c1nc(Cl)cs1,187.5
89024,CC(=O)Nc1ccc(C#CCCN2CC=C(c3ccccc3)CC2)cc1,172.7
94261,Cc1nn(-c2ccc(Cl)cc2)c(=O)[nH]1,218.5
219267,Cc1cc(CCc2cc(O)c(=O)[nH]n2)ccc1C(F)(F)F,174.5
161347,CNCC[C@H](O)c1cccs1,69.0
145983,Cn1c(COc2ccc(CC3SC(=O)NC3=O)cc2)nc2ccc(Oc3ccccn3)cc21,205.0
16208,CN(Cc1ccccn1)C(=S)Nc1ccc(C#N)cc1,170.6
8092,O=C(NNc1ccccc1)c1ccccc1O,259.0
23802,CCOC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cc(C)cc2[nH]1,182.0
118463,COC(=O)c1nc2c(c(-c3cccs3)nn2-c2ccccc2)c(N)c1C(=O)OC,179.0
201134,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)C[C@H]2O)cc1F,170.0
127143,CC(C)(C)OC(=O)NCCN1C(=O)c2ccccc2C1=O,144.0
