,SMILES,Tm
13879,COS(=O)(=O)c1ccc(C)cc1,352.15
12730,c1ccc(cc1)CCc1ccccc1,328.15
14408,CC=CCCl,208.15
15820,Oc4cc5Oc1cc(O)ccc1C3(OC(=O)c2ccccc23)c5cc4,588.15
7828,CCN(CC)O,248.15
21980,O=C(O)CCC(C)n1nc2ccccc2n1,346.15
20377,FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,279.15
9719,O=C(N)NN=C(C)CCC=C(C)C,409.15
3054,C1CC(=O)NC1,297.15
11427,O=[N+]([O-])c1ccccc1C#Cc1[nH0]cccc1,328.15
6470,c1ccc(cc1)COC(=O)c2ccc(nc2)O,453.15
15811,O=C(O)C2=CN(CC)c1cc(ccc1C2=O)c3ccncc3,563.15
14148,O=C(C)Oc1ccc(I)cc1,305.15
3416,c1c(c[nH]c(=O)c1Cl)Cl,453.15
1836,CC(=O)Oc1ccc2ccc(cc2c1)OC(=O)C,404.15
7469,COC(=O)c1cc(ccc1N)Cl,342.15
2453,c1ccc(c(c1)C#N)Cl,318.15
3029,c1ccc(cc1)c2[nH]ccn2,421.15
16551,O=C(OCC)C(SP(=S)(OC)OC)c1ccccc1,290.65
9664,FC(F)(F)c1[nH0][nH0]2c([nH0]1)NC(C(C#N)=C2N)c1ccccc1OC,519.15
47,c1ccc(c(c1)N)N2CCNCC2,388.15
6297,c1ccc2c(c1)cc3ccccc3c2[N+](=O)[O-],414.15
22357,Cc1cc(O)cc(C)c1,336.75
21224,O=C1C=CC(=CO1)C3CCC4(O)C5CCC2CC(O)CCC2(C)C5C(O)CC34C,527.15
12685,O=C1N=C(OC1c1ccccc1)N(C)C,406.15
9699,O=C(OCC)C(C(=O)C)C(=O)C=Cc1ccc(OC)c(OCc2ccccc2)c1,481.15
21695,CC=CCCC=CC,197.15
18996,[C-]#[O+],68.14999999999998
5365,Cc1ccc(c(c1)C(F)(F)F)C#N,298.15
18605,O=C(CCCCCCCCCCCCCCC)NCCO,371.65
9178,O=C(OC)C=C(N(Nc1ccccc1N=Nc1ccccc1)c1ccccc1)C(=O)OC,427.15
23184,ClC(Cl)C(O)=O,283.15
1434,c1c(c(c(c(c1[N+](=O)[O-])Cl)[N+](=O)[O-])Cl)C(F)(F)F,349.15
22578,BrCC(C)c1ccccc1,213.85
14407,FC(F)(F)c1ccc(Cl)cc1,237.15
2286,c1c(cc(c(c1C(=O)O)Cl)[N+](=O)[O-])[N+](=O)[O-],472.15
18166,CC(OP(C)(F)=O)C(C)(C)C,231.15
4898,c1cc(c(cc1C(=O)O)F)Cl,465.15
18434,Ic1cc(cc(I)c1O)C(=O)c2c3ccccc3oc2CC,440.15
3958,c1cc(cc(c1)F)C(=O)Cl,243.15
17734,Nc1ccc(cc1)S(=O)(=O)NC(=O)NCCCC,417.65
7737,c1cc(c(cc1Cl)NC(=O)/C=CC(=O)O)Cl,415.15
17833,CC(=O)NCCO,289.15
20305,CC(c1ccccc1)(c2ccccc2)c3ccccc3,368.15
2152,c1cc(c(cc1C(F)(F)F)CO)Br,345.15
1737,c1cc(c(c(c1)Cl)C=NO)Cl,422.15
603,C(CNC(CO)(CO)CO)CNC(CO)(CO)CO,442.15
16018,BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,278.65
12079,O=C(C)C(=Cc1oc(cc1)c1ccccc1OC)C(=O)C,419.15
6944,c1ccc(cc1)OC(=O)Oc2ccccc2,352.15
5612,c1cc(cc(c1)F)c2[nH]nnn2,416.15
9661,Clc1cccc(Cl)c1C1Nc2[nH0]c([nH0][nH0]2C(N)=C1C#N)C(F)(F)F,597.15
17852,C(NCc1ccccc1)CNCc2ccccc2,299.15
6308,CC(=O)O,290.15
8756,CN1CCC(CC1)N(Cc2ccccc2)c3ccccc3,387.15
11068,Brc1cc2c3c(oc2c(Br)c1)CCC(C)(c1cc(oc31)C)c1ccc(OC)cc1,438.15
17613,O=C(OC)c3ccccc3OC2OC(COC1OCC(O)C(O)C1O)C(O)C(O)C2O,453.15
17239,O=C(O)C(Cc1ccccc1)C(=O)O,394.15
18164,CC(C)(C)c2cc(Sc1cc(c(O)cc1C)C(C)(C)C)c(C)cc2O,435.15
4378,CC(C)(C)c1ccc2c(c1)OCCOCCOc3cc(ccc3OCCOCCO2)C(C)(C)C,383.15
22969,O=Cc1c2c(ccc1OC)cccc2,357.15
3306,c1cc(c(cc1N)F)F,294.15
8739,CN(C)CC(=O)N2c1ccccc1Sc3ccccc23,417.15
21066,Cc1ccc(O)c(Cl)c1C,300.15
7850,CCCCCCCCN(C)C,216.15
22868,N#Cc4c(nc(c2c4nc(c1ccccc1)cc2c3ccccc3)N)N5CCCC5,509.15
13446,Oc2cccc1ccccc12,369.15
20360,c3cccc4ccc(SSc1cc2ccccc2cc1)cc34,412.65
720,c1c(cc(c(c1Cl)Cl)Cl)[N+](=O)[O-],343.15
19315,Brc1cc(cc(Br)c1OCC=C)C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2,392.15
540,C1CSCCSCCNCCSCCSCCN1,403.15
13324,CCCc1ccc(C)cc1,209.15
21371,OC(=O)/C=C/c1ccco1,416.15
5713,c1cc(ncc1CN)Cl,303.15
20775,CCOc1ccc(cc1)/N=N/c2ccc(OCC)cc2,435.15
10507,Fc1ccc(N2C(=O)C3ON=C(C(=O)c4ccccc4)C3C2=O)cc1,429.15
7016,CCO/C(=C(C#N)/C(=O)OCC)/C,345.15
8014,CCCCCCCCCC,243.15
15025,[O-][N+](C)=O,244.15
23057,C1=CC(=CC=C1C(=O)O)[N+](=O)[O-],513.15
8252,C#Cc1ccccc1,228.15
13477,Cc1cc(C)c(C)c(C)c1C,327.15
19920,C[Si](C)(C)N=C=N/[Si](C)(C)C,250.15
6622,Cc1ccccc1P(c2ccccc2C)Cl,330.15
16711,Cc1cc(cc(C)c1SC)OC(=O)NC,393.15
11756,O=C(OC1CCC2C3CCC4CC(CCC4(C)C3CCC21C)C(=O)C)C,413.15
15353,OCC(CO)CCn2cnc1c2NC(N)=NC1=O,549.15
14340,OC3Cc2cccc1cccc3c12,420.65
6539,c1cc(ccc1SCSc2ccc(cc2)Cl)Cl,320.15
11407,Brc1ccc(NC(=O)CNc2ccccc2)cc1,427.15
8807,CCOC(=O)Nc2ccc(NCc1ccc(F)cc1)nc2N,387.15
12816,Fc1cc2c(N(C=C(C2=O)C(=O)O)C2CC2)cc1N1CCNCC1,539.15
13020,OC1CCCCC1,294.15
21016,Brc2ccc3C(=O)c1ccccc1C(=O)c3c2,478.95
20830,C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,373.65
908,CC1([C@@H]2CC[C@]13CS(=O)(=O)N=C3C2)C,500.15
16965,CSc1nc(NC)nc(NC(C)C)n1,358.15
7581,Cc1cc(ccc1Br)C(=O)OC,315.15
12483,Oc1ccc(cc1)C1(C)CC(Oc2ccccc21)(C)C,413.15
9455,FC(F)(F)C(=O)C(=NNc1ccc([N+](=O)[O-])cc1)C(=O)OCC,457.15
172,CCCCCCCCCCCCCCCCS,294.15
124,Cn1c2ccc(cc2cn1)[N+](=O)[O-],433.15
3457,c1ccc(cc1)C(=O)c2cc(cc(c2)F)F,331.15
5379,Cc1ccc(cc1[N+](=O)[O-])C=O,319.15
5269,c1cc(ccc1CC(=O)O)I,411.15
13850,O=[N+]([O-])c1cc(cc(N)c1)[N+]([O-])=O,434.15
14885,O[C@@H](CO)[C@H](O)[C@H](O)CO,375.15
19879,ClP(=O)(Cl)c1ccccc1,274.15
5737,c1cc(c(cc1Br)O)Cl,330.15
21200,CC(S)CCCC,126.14999999999998
19732,O=C(C)Oc1cc(ccc1OC(C)=O)OC(C)=O,372.15
23287,O=C(OC)\C=C(/C)C,232.15
20870,c1ccnc2cccnc12,348.15
17814,CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,290.15
5445,c1c(cn[nH]1)[N+](=O)[O-],434.15
17384,CCC(O)CC,204.15
18027,Clc1ccccn1,226.65
4174,c1ccc(cc1)Oc2cccc(c2)CO,279.15
8796,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C,414.15
17623,c3cccc4cccc(/N=N/c2cccc1ccccc12)c34,463.15
8607,CCN(CC)CC,158.14999999999998
16433,O=C(OCCCCCCCCCCC)c1ccccc1C(=O)OCCCCCCCCCCC,308.65
11213,O=C(O)C1CCC(OC1(C)C)(C)C(O)(CC)CC,411.15
19194,O=C(OCC)C(C)Oc1ccc(cc1)Oc2nc3ccc(Cl)cc3o2,357.15
13270,CC(CCCC)C(C)O,159.14999999999998
1164,B(c1c(c(c(c(c1F)F)F)F)F)(O)O,526.15
1779,c1cc(c(c(c1)F)C#N)F,303.15
15350,O=C(SCF)[C@]3(OC(=O)CC)[C@@]4(C)C[C@H](O)[C@@]2(F)[C@@H](C[C@H](F)C1=CC(=O)C=C[C@@]12C)[C@@H]4C[C@H]3C,545.65
738,CC(=O)C(c1ccccc1)c2ccccc2,334.15
12874,CCC1CC1,124.14999999999998
8787,Cc2cccc(Cc1c[nH]cn1)c2C,387.15
1811,Cc1cc(cc(c1O)C)I,370.15
812,c1cc(ccc1C2(CCCCC2)C(=O)O)Cl,425.15
23193,CC1=NC=C(N1C)[N+](=O)[O-],413.15
19502,Nc1ccc(cc1)S(=O)(=O)NC(=O)c2ccc(C)c(C)c2,495.65
5263,c1ccc(cc1)c2ccc(cc2)I,385.15
22308,O=C2c1ccccc1C(=O)C(O)=C2O,555.15
23330,Cc1cc(c(C)n1c1ccc(cc1)F)C(=NCC(=N)O)O,467.15
11367,O=C(Nc1ccccc1CCCCc1ccccc1NC(=O)c1ccccc1)c1ccccc1,484.15
5788,c1c(cncc1Br)C(=O)O,457.15
1486,Cc1c(ccc(c1F)C#N)F,317.15
2013,c1(nnc(s1)N)C(F)(F)F,498.15
8966,CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)c1ccccc1,415.15
4401,c1cc(ccc1c2ccc(cc2)Br)Br,440.15
11744,Cc1ccc2c(CCC3C2CCC2CCCCC23C)c1C,429.15
7055,CCOC(=O)CCC(=O)c1ccc(cc1)OC,324.15
439,c1cc2c(cccc2[N+](=O)[O-])c(c1)[N+](=O)[O-],489.15
8905,OC(=O)Cc3nn(Cc2nc1cc(ccc1s2)C(F)(F)F)c(=O)c4ccccc34,470.15
8415,C(CC#N)C#N,327.15
7253,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,198.15
3549,CC(C)(C)c1ccc2c(c1)-c3cc(ccc3C2)C(C)(C)C,354.15
14886,O[C@@H](C=O)[C@H](O)[C@H](O)CO,355.15
13312,COc1ccc(C#N)cc1,332.15
1207,c1c(c(c(c(c1F)F)C#N)F)F,307.15
1082,C(C(Cl)(Cl)Cl)OC(=O)Cl,274.15
19111,Clc1cc2c3cc(Cl)c(Cl)cc3oc2cc1Cl,500.15
5784,c1cc2c(cc1Br)CCN2,311.15
8926,OC(=O)c1ccccc1OP(O)(O)=O,441.15
6310,CC(=O)NN,337.15
9678,O=C(C=Cc1oc(cc1)c1ccccc1)c1ccccc1,353.15
3256,COc1cc(cc(c1OC)OC)N=C=S,338.15
19506,OC(=O)c1cc(ccc1O)Cc2ccc(O)c(c2)C(=O)O,516.65
12036,O=C(Nc1ccc(C)cc1)Cc1ccc(C)cc1,436.15
11382,O=C(Nc1ccc(cc1)c1ccc(N=Nc2ccccc2)cc1)C,510.15
8368,c1cc(c2cccnc2c1)C=O,369.15
3378,c1c(cc(cc1C(F)(F)F)C(F)(F)F)CCl,304.15
489,c1cc(c(cc1Cl)F)Cl,277.15
20897,CCCCCCCOO,308.65
15057,Clc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,447.15
3255,COc1cc(cc(c1OC)OC)N=C=O,313.15
5706,CC(C)(C)c1cc(n(n1)C)N,430.15
7618,Cc1cc(cnc1)C(=O)OC,317.15
8549,CC/C=C/C,137.14999999999998
8722,C([C@H]([C@@H]([C@H](CO)O)O)O)O,367.15
23400,Fc1ccc(cc1)C(c2ccc(F)cc2)CCCN5CCC(N4c3ccccc3NC4=O)CC5,489.15
9647,FC(F)(F)C1=NN(c2ccccc2)C(=O)C1=NNc1ccccc1C(=O)O,412.15
19634,Oc1cc(cc(O)c1)c2cc(O)cc(O)c2,583.15
17477,O=C1C=CC(=O)N1,367.15
11752,O=C1C(C)CC2C3CC=C4CC(OC(=O)C)CCC4(C)C3CCC12C,414.15
14053,CCCCCCCCCCCCCl,264.15
20662,O=S(=O)(NC(=O)Nc1nc(OC)cc(OC)n1)c2ncccc2C(F)(F)F,453.15
22036,Fc1cc(ccc1S(=O)(=O)CCCO)S(N)(=O)=O,403.15
7521,COc1ccc(cc1N)C(=O)OC,358.15
7402,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,317.15
14732,O=C(O)CCCC[C@@H]1CCSS1,333.15
5081,c1cc(c(cc1F)C(F)(F)F)C(=O)N,409.15
19304,CC(=O)CCCCCCCCCCCCC,312.65
23424,O=C(c1ccccc1O)N,415.15
8188,Cc1ccccc1CC(=O)O,361.15
6621,c1ccc2c(c1)cccc2P(c3cccc4c3cccc4)Cl,429.15
15469,O=C(NCC(=O)O)[C@@H](NC(=O)CC[C@H](N)C(=O)O)CS,466.65
2337,c1cc(c(cc1F)Cl)CC#N,341.15
20465,OC(Cn1cncn1)(CCc2ccc(Cl)cc2)C(C)(C)C,375.55
4263,CC(=O)c1ccc(cc1)OCc2ccc(cc2)[N+](=O)[O-],403.15
21775,CC=C(/Cl)C(=O)O,372.95
16041,OCCNc1ccccc1,284.15
3503,Cc1cc(cc(c1)N)C,283.15
13399,CCCCCCCCC#N,239.15
11406,O=C(O)CC1CCC(OC)CC1,351.15
13659,OC(=O)c1cccc(c1)C(N)=O,553.15
16100,ClC(Cl)(Cl)C(=O)CCl,338.15
12425,O=C(OCC)C1=C(NC(C)=C(C(=O)OCC)C1c1occc1)C,437.15
5069,B(c1ccc(cc1)CC)(O)O,425.15
22815,O(c1c(OC)cccc1OC)[C@@H](CO)[C@H](O)c2cc(OC)c(O)c(OC)c2,490.5
7514,COc1cc(cc(c1O)OC)C(=O)OC,379.15
19515,Cc1ccc2Sc3ccc(C)cc3Sc2c1,396.15
13936,O=C(C)c1cccc(c1)c2ccccc2,309.15
17170,C=C(C)CCC(=C)C,197.55
10050,O=C1CCC2(C)C(CCC3C4=CCC(=O)C4(C)CCC32)C1,424.15
12873,C[C@@H]1C[C@H]1C,123.14999999999998
13999,Brc1ccc2ccccc2c1,327.15
23329,Cc1cc(/C=C\2/C(=NC(=Nc3ccccc3)S2)O)c(C)n1c1ccc(cc1)F,550.65
18808,O=C(OC1CC(C)CC(C)(C)C1)C(O)c2ccccc2,329.15
20004,O=C(OCC1(CCCC1)COC(=O)Nc2ccccc2)Nc3ccccc3,424.65
12446,CC(C)=C1C2C=CC1c1ccccc12,365.15
13305,CC(Cl)(Cl)Cl,243.15
12085,O=C1OC(OC(=O)C1=Cc1oc(cc1)c1ccccc1)(C)C,416.15
9558,O=C1NC(=O)C(=NNc2ccc(OC)cc2)C(=O)N1,537.15
12326,O(C)c1cc2CC(C#N)c2cc1OC,355.15
19970,CCN(CC)C(=O)CSc1ccc(Cl)nn1,370.15
6867,CC(C)OC(=O)/N=N/C(=O)OC(C)C,277.15
13165,Cc1ccc(CC)cc1,211.15
10889,O=C1Cc2c1c(C)cc(C)c2C,371.15
9466,O=C(NCCc1ccc(OCc2ccccc2)c(OC)c1)C=Cc1ccc(OCc2ccccc2)c(OC)c1,437.15
13328,Cc1ccc(C)cc1CC,219.15
14502,Clc1nc(Cl)nc(Cl)n1,419.65
19941,O=C1CCCC(=O)N1,429.15
4827,c1cc(ccc1S)Br,348.15
7029,CCOC(=O)c1c(nc(s1)C)C,322.15
9589,s1cc([nH0]c1C(C#N)=Cc1c[nH0]ccc1)c1ccccc1,437.15
10640,O=C(Oc1ccc(OC)cc1)Nc1ccc(cc1)CCCCCCCC,406.15
1781,c1cc(c(c(c1)F)CCl)F,307.15
20698,BrC(C)C(Br)CC,217.15
13098,C=C(C)C(C)(C)CC,204.15
11186,BrC(c1ccccc1)C1OC(=O)C2(C)CCC1C2(C)C,414.15
15219,O=C(O)C1C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CCCC=CC=CC=CC=CC(CC1O)OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O,433.15
21855,FC1=CN(C(=O)N=C1N)C2OC(CO)SC2,411.15
6703,CC(=O)C1CCCCC1,239.15
15362,CC=3CS[C@H]2N(C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1)C=3C(=O)O,599.95
16398,C=C(C)CCC=C,144.34999999999997
22701,O=C(c1nccnc1C(=O)N)N,541.0
3685,CCC(=O)c1ccc(c(c1)Br)F,335.15
17993,ClC(=O)CCCCCCC,210.15
15424,O=P(O)(O)OC[C@H]3O[C@@H](n2cnc1c(N)ncnc12)[C@H](O)[C@@H]3O,458.65
17786,c1cc2Nc3ccccc3C=Cc2cc1,471.15
2818,COc1cc(ccc1C#N)[N+](=O)[O-],452.15
18256,Oc1ccc(Cl)cc1[N+]([O-])=O,361.65
180,c1ccc2c(c1)[nH]nn2,371.15
12204,O=[N+]([O-])c1ccccc1COC(=O)Nc1ccccc1,414.15
2173,COc1cc(ccc1Br)[N+](=O)[O-],377.15
2778,CC(C)OCCO,213.15
3884,CCOc1cccc(c1)NC(=O)C,370.15
8279,C1CCN(CC1)C(=S)N,401.15
7279,C[Si](C)(C)N[Si](C)(C)C,195.15
6178,c1c(c(cc2c1OCO2)[N+](=O)[O-])C=O,368.15
8000,CCCCOC(=O)C(=C)C,198.15
9349,O=C(N)NN=C(OC1CC(C)CCC1C(C)C)C(C(=O)C)C(C)C(C(=O)OC1CC(C)CCC1C(C)C)C(=O)C,473.15
8731,CC(=O)Nc2ccc(OC(=O)c1ccccc1O)cc2,460.15
7695,COc1cc(ccc1O)C(=O)OC,337.15
20849,O=C1OC(=O)CC1CCCCCCCCCCCCCCCCC=C,340.29999999999995
3446,COc1c(cc(cc1F)C(=O)O)F,438.15
12577,O(Cc1ccccc1)c1ccc(OCc2ccccc2)cc1,401.15
14806,c1cc2c3ccc4cccc5ccc(cc2cc1)c3c45,449.15
19953,CC=1NC(C)=C(CC=1C(=O)OCC)C(=O)OCC,453.65
21369,CC(Cl)=C/C(=O)O,334.15
4062,COCCC#N,210.15
14692,O=S(=O)(Nc1ccccn1)c2ccc(N)cc2,464.65
21237,C=C(C)C4CCC5(C)CCC3(C)C(CCC2C3(C)CCC1C2(C)CCC(O)C1(C)C)C45,489.15
19663,n1cc(ccc1)c2cccnc2,341.15
41,B(c1ccccc1NC(=O)C(C)(C)C)(O)O,543.15
9656,FC(F)(F)C1=NN(c2ccccc2)C(=O)C1=NNc1cccc([N+](=O)[O-])c1,424.15
16425,O=C(O)C1CCC1,271.15
9451,s1c2ccccc2[nH0]c1C(=NNc1cccc(c1)C(=O)O)C#N,473.15
10472,O=C1N(CCc2ccccc2)C(C)=CC=2OC(N)=C(C#N)C(c3ccc(OC)cc3)C1=2,537.15
22328,OC2=C(C(=O)c1ccccc1C2=O)C3CCCCC3,408.65
23353,Cc1cc(/C=C\2/C(=O)N(C3CCCC3)/C(=N/c3ccccc3)/S2)c(C)n1c1ccc(cc1)C(F)(F)F,344.65
20048,O=C(Nc1ccccc1)C(=O)OCC,338.65
7335,CC(C)COC(=O)Cl,193.15
15068,N#Cc2cc3ccccc3c1ccccc12,384.15
2383,Cc1ccc(c(c1)N)Cl,305.15
17775,S=P(Oc1cnccn1)(OCC)OCC,271.45
12794,O=C1C=C2CCC3C4CCC(O)(C(=O)CO)C4(C)CC(O)C3C2(C)CC1,496.15
4149,Cc1cccc(c1C)[N+](=O)[O-],287.15
21225,Oc3ccc4CC2C5CCCCC5(CCN2CCc1ccccc1)c4c3,517.15
8579,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,398.15
13379,OC(=O)c1ccccc1N,419.15
12595,O=C(Nc1ccc(OCC)cc1)CN,374.15
5432,CCCCCCCCCCCCOc1ccc(cc1)C=O,301.15
18247,O=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,420.65
17711,FC=C(/F)F,195.15
277,CCCCBr,161.14999999999998
3386,CC(=O)Oc1cc(cc(c1)OC(=O)C)C(=O)O,432.15
16881,OC2c3ccccc3CCc1ccccc12,365.15
12628,O=C(NC1CCN(CC1)CCc1c[nH]c2ccccc21)c1ccccc1,481.15
1801,COc1cccc(c1C(=O)Cl)OC,338.15
10147,S1C(SC1=C(C#N)C(=O)OCC)=C(C#N)C(=O)OCC,434.15
16629,Ic1cc(cc(I)c1I)C(=O)O,565.65
7987,CC(C)(C)OC(=O)NCC#C,315.15
7551,COc1cc(ccc1[N+](=O)[O-])C(=O)OC,358.15
8956,CC3CN2CC(=O)Nc1ccc(Cl)cc1C2(O3)c4ccccc4,459.15
2955,c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])S(=O)(=O)Cl,316.15
4155,c1cc(c(c(c1)[N+](=O)[O-])C#N)C#N,437.15
14341,c1cc2cccc3CCc(c1)c23,368.15
18991,O=C(O)CCC(C)C2CCC1C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,471.15
15946,CC1CC(C)CC(C)C1,165.74999999999997
12454,O=C(OCC)C=1N=C(C)CC=1C,399.15
5957,COc1ccc2c(c1)c(c[nH]2)C=O,454.15
17149,O=C3c1ccccc1C(=O)c2c3cccc2Br,459.65
6578,C(C(=O)C(=O)O)Br,351.15
16211,N#Cc1nc(C#N)nc(C#N)n1,392.15
5021,c1ccc(cc1)c2ccc(cc2)C#N,359.15
9462,O=C1C(=Cc2ccccc2)C2CCC1(C)C2(C)C,370.15
13402,CCCCCC1CCCC1,190.15
20083,Clc1ccc(OC)nn1,357.65
13039,C1=CC=CC=CC=C1,246.15
21902,ClC(Cl)(Cl)C(=O)OC(Cl)(Cl)Cl,307.15
13211,C#CC1(O)CCCCC1,306.15
1274,Cc1ccc(c(c1F)F)C(=O)O,473.15
21773,CCCCCCCCC=CCCCCCCCCCCCCO,308.15
17416,CC(=O)Oc1cc(C)c(OC(C)=O)c2ccccc12,386.15
2508,COc1ccc(c(c1OC)Cl)C=O,344.15
17826,CCCCCCCCCCCCCCCCN,319.95
21387,OC(=O)C(=C/c1ccccc1)c2ccccc2,445.65
16004,O=C(Cn1ccnc1[N+]([O-])=O)NCc2ccccc2,462.15
3468,c1c(cc(cc1O)O)C(=O)NN,530.15
2630,c1cc(c(c(c1)F)C(=O)O)C(F)(F)F,359.15
21876,CCCCC(S)(CCCC)CCC,265.65
11876,S1c2[nH0][nH0]c([nH0]2NC1c1ccccc1OC)c1ccccc1OC,446.15
23148,O=C4\C=C2/[C@]([C@H]1CC[C@@]3([C@@](O)(C(=O)CO)CC[C@H]3[C@@H]1CC2)C)(C)CC4,481.15
16123,OCc1c(Cl)cccc1Cl,371.15
16162,Cn2nnc1ccccc12,337.65
14963,O=C(O)C[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)OC,522.15
3434,c1c(cc(cc1Cl)Cl)NN,388.15
5842,COc1ccc(cc1N=C=O)Cl,333.15
1400,Cc1cc(c(c(c1)C)N=C=O)C,318.15
3159,CS(=O)c1cccc(c1)CC(=O)O,384.15
2240,CCCCCCCCCCCCC(C(=O)O)Br,315.15
488,c1cc(c(cc1Cl)I)Cl,294.15
5598,c1cc(c(c(c1)Cl)c2[nH]nnn2)Cl,476.15
20567,OC(C)(C)C1CC=C(C)C(O)C1,403.15
15290,CC(CC)CCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](NC1=O)CCN)[C@@H](C)O)[C@@H](C)O,483.15
15637,O=C(c1ccc(OCC(=O)O)c(Cl)c1Cl)c2cccs2,422.15
14987,NCCNCCNCCN,285.15
521,Cc1c(cccc1)/C=C/c2ccc(cc2)/C=C/c3c(cccc3)C,455.15
16087,C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,197.15
22914,C=CCCCCC,153.0
13844,Clc1ccc(/C=C/C(=O)O)cc1,521.15
1816,Cc1cccc(c1C(=O)O)C,389.15
8323,Cc1ccc(cc1)C,285.15
2648,CC(c1ccc(c(c1)F)c2ccccc2)C(=O)O,386.15
7607,COC(=O)c1ccc(cc1)[N+](=O)[O-],369.15
9393,BrC(=NNc1ccccc1)c1ccccc1,463.15
11670,FC(F)(F)C(C(=O)Nc1ccc(OCC)cc1)C(F)(F)F,454.15
8776,Nc2ncnc(Nc1ccc(Cl)cc1)n2,506.15
23044,O=C(O)c1ccc(F)cc1,458.15
3466,CC(=O)c1cc(cc(c1)O)O,417.15
2224,c1cc(c(nc1)Br)C(=O)O,527.15
6831,CCOC(=O)/C=C/C(=O)OCC,273.15
22072,CCCCCCN(C)C(=O)COC(=O)c1ccccc1,373.65
18079,BrCCc1ccccc1,207.45
9334,ClCCC(c1ccccc1)=C(c1ccccc1)c1ccc(OCCN(C)C)cc1,381.15
9839,O=C(N)NN=C(C)C(=O)Nc1ccccc1,510.15
7041,CCOC(=O)c1csc(n1)N,450.15
9850,O=C(C=Cc1ccc2OCOc2c1)c1ccc(O)cc1,483.15
12760,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,472.15
13495,Oc1ccccc1CCCC,253.15
2964,CC(=O)c1ccccc1[N+](=O)[O-],300.15
7628,CO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,442.15
11198,O=[N+]([O-])c1ccc(cc1)C(=O)NC1C(NC(=O)c2ccc([N+](=O)[O-])cc2)C2(C)CCC1C2(C)C,443.15
15194,CC2NCCOC2c1ccccc1,412.15
17565,O=C3C=CC2(CCC12C=CC(=O)O1)O3,431.15
13657,Nc1ccc(cc1)C(=O)OCC,362.15
10291,Brc1cccc(NC(=O)c2[nH0]c(Cl)c[nH0]c2)c1,373.15
21156,CCCB(O)O,380.15
16649,CNc2cccc1ccccc12,447.15
14772,Ic2cc3ccccc3c1ccccc12,365.15
19957,[O-][N+](=O)c1cc3c(cc1)c2c(cc(cc2C/3=C(/C#N)C#N)[N+]([O-])=O)[N+]([O-])=O,540.15
15146,O=C1C=CNC(=O)N1,603.15
19750,OC(=O)c1cc(cc(O)c1)C(=O)O,566.15
20454,C(CCC1CCNCC1)C2CCNCC2,340.25
2276,c1cc(c(c(c1)C(F)(F)F)Cl)CO,349.15
15834,O=C(O)[C@@H]3[C@@H](O)C[C@@]2(O)C[C@@H](O)C[C@H]4O[C@@H]4C=CC(=O)O[C@H](C)CC=CC=CC=CC=C[C@H](OC1O[C@H](C)[C@@H](O)[C@H](N)[C@@H]1O)C[C@@H]3O2,563.15
7817,c1ccc(cc1)C(=O)NNC(=O)c2ccccc2,512.15
9600,Clc1ccc(cc1)c1[nH0]c(sc1)C(=NNc1cccc(C)c1C)C#N,469.15
4700,CC(=O)Nc1ccc(cc1Cl)Br,425.15
13648,OC(=O)c1cccc(c1)C(C)=O,445.15
10688,ClCc1c2CCc2c(C)c2CCc21,346.15
18051,CC(C)(C)SC(C)(C)C,264.15
15138,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,203.15
19771,O=C(CCCCCCCCCCCCCCC)OCCOC(=O)CCCCCCCCCCCCCCC,345.15
13287,CC(C)(O)CCCCC,223.15
4672,c1cc(c(cc1Br)C(F)(F)F)S(=O)(=O)Cl,329.15
