SMILES,Tm
COc1ccccc1NC(=O)CC(C)=O,359.15
Oc1ccc(cc1Cl)c2ccccc2,350.15
O=C=Nc1ccc(cc1C)c2ccc(/N=C=O)c(C)c2,344.15
Nc1ccc(cc1N)c2ccc(N)c(N)c2,449.15
Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,405.65
COc1cc(ccc1/N=C=O)c2ccc(N=C=O)c(OC)c2,387.15
c1cc(ccc1)N2CN(CN(C2)c3ccccc3)c4ccccc4,417.15
Nc1nc(nc(N)n1)c2ccccc2,499.65
Oc1cccc(c1)N(CC)CC,351.15
Cc1ccc2ncccc2c1,251.15
Sc1ccc2ccccc2c1,354.15
Clc1ccc2ccccc2c1,334.15
COc1cc(ccc1C(=O)O)OC,382.15
CC(=O)N(CCCC)c1ccccc1,297.65
c1cccc2cccnc12,258.37
C1CCC2CCCCC2C1,242.85
O=C=Nc1cccc(N=C=O)c1C,291.45
OCc1cc(C)cc(CO)c1O,402.15
O=C(c1ccccc1)c2ccccn2,315.15
O=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,420.65
Oc1c(C=O)cc(Br)cc1Br,359.15
O=C1CCCCC1C2CCCCC2,241.15
CCC(C(=O)O)c1ccccc1,320.65
CCC(C(N)=O)c1ccccc1,359.15
O=C2N=NNc1ccccc12,490.15
Cc1ccccc1CN,243.15
O=C(C)c1ccc(O)cc1O,419.15
CC(C)C1CCC(C)CC1=O,267.15
Oc1ccc(Cl)cc1[N+]([O-])=O,361.65
Cc1ccc(C)cc1[N+](=O)[O-],248.15
OC(=O)c1cc(C)ccc1O,424.15
S=C(Sc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O)N(C)C,425.65
OS(=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,381.15
O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1Cl)[N+]([O-])=O,356.15
O=[N+]([O-])c1cc(Cl)cc(c1O)[N+]([O-])=O,354.15
Cc1cc(C)ccc1S(O)(=O)=O,330.15
CC(C)(C)c1ccc(C)cc1O,319.65
O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,349.15
CC(=O)c1cc2c(cc1CC)C(C)(C)CCC2(C)C,319.65
CC(C)(C)c2cc(cc(Cc1cc(CC)cc(c1O)C(C)(C)C)c2O)CC,393.65
Nc1ccccc1S(O)(=O)=O,340.65
Cc1ccccc1S(=O)(N)=O,429.45
O=C(O)c1ccsc1,411.15
O=C1CCCN1C=C,286.65
CCN(CC)C(Cl)=O,241.15
Cl/C(Cl)=C(/Cl)C(Cl)=C(/Cl)Cl,252.15
Nc1cccc(Cl)c1C,274.15
Brc1cc2c(cc1)NC(=O)C2=O,522.65
O=C1OCc2ccccc12,348.15
[O-][N+](=O)c1cc2nnoc2c(c1)[N+]([O-])=O,431.15
Oc1ccccc1C(=O)OCCO,310.15
Oc1ccccc1C(=O)OCC(C)C,279.04999999999995
O=C(Nc1ccccc1)c2ccccc2O,409.65
Clc1cc2nccc(Cl)c2cc1,366.15
Nc2cccc1cc(O)ccc12,463.75
NC(=O)Cc2cccc1ccccc12,457.15
CN(C)CCOc2nc(cc1ccccc12)CCCC,419.15
Brc1cc2c3ccccc3oc2cc1,383.15
O=C(Oc1cccc2cccnc12)c3ccccc3,392.15
O=S(=O)(O)c2cc(cc1ccc(N)cc12)S(=O)(=O)O,547.15
N#Cc2cccc1ccccc12,310.65
ClCc2cccc1ccccc12,305.15
O=C(O)c2ccc1ccccc1c2O,468.15
O=C1C(CC(=O)N1C)c2ccccc2,345.15
N#CC(c1ccccc1)c2ccccc2,347.45
CCN(C(=O)N(CC)c1ccccc1)c2ccccc2,352.15
Nc3ccc1ccccc1c3/N=N/c2ccccc2,376.15
[O-][N+](=O)c1cc(cc2cccnc12)OC,432.15
O=C(Nc1cc(C)ccc1)c2ccccc2C(=O)O,423.15
O=C(OCCCC)COC(=O)c1ccccc1C(=O)OCCCC,238.15
OC(=O)c2ccccc2C(=O)c1ccccc1,400.15
O=S(=O)(O)c2cccc1ccccc12,413.15
O=C1OC(=O)c2ccccc12,403.95
O=C1OC(=O)C2CC=CCC12,375.05
O=C1NC(=O)c2ccccc12,511.15
O=[N+]([O-])c1cccc(C(=O)O)c1O,421.15
Brc1c(CC)c(Br)c(Br)c(Br)c1Br,411.15
c2cc1ncccc1c3ccccc23,367.15
O=S(=O)(O)c1ccc(O)c2ncccc12,595.65
O=C(OCCCCCCCCCC)c1ccccc1C(=O)OCCCCCCCCCC,275.65
O=C(OCCCCCC)c1ccccc1C(=O)OCCCCCC,215.15
O=C(Oc1ccccc1)c3ccccc3C(=O)Oc2ccccc2,346.15
O=C(OC1CCCCC1)c3ccccc3C(=O)OC2CCCCC2,339.15
ClC=1C(=O)C(C#N)=C(C#N)C(=O)C=1Cl,487.65
Cc2ccc3C(=O)c1ccccc1C(=O)c3c2,450.15
COc1cc2c(cc1)nccc2C(=O)C4CC3CCN4CC3C=C,381.15
NC(=O)C1CCN(CC1)CCCN2c4ccccc4Sc3ccc(Cl)cc23,412.15
COc2c3ccoc3nc1c(OC)c(OC)ccc12,450.15
COc1c(cc(c(C)c1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C,358.15
O=C(C)N(C(C)=O)c1ccc(cc1C)/N=N/c2ccccc2C,348.15
O=C2C=CN(C)c1ccccc12,425.15
CC(C)C(CC)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,417.15
OC(=O)c1cccc(C)c1O,438.65
O=C1CCc2ccccc12,315.15
CC(C)CC(=O)C2C(=O)c1ccccc1C2=O,341.65
CC(C)(C)C(=O)C2C(=O)c1ccccc1C2=O,382.15
O=C4c1ccccc1C(=O)C4c2ccc3ccccc3n2,514.15
Clc1ccc(cc1)C(C(=O)O)c2ccc(Cl)cc2,441.15
CN1CCN(CC1)C(c2ccccc2)c3ccccc3,378.65
O=C3c2cccc1cccc(c12)C3=O,534.15
Oc1c(C(=O)O)c(cnc1C)CO,520.65
O=[N+]([O-])c1c(O)c(cc([N+]([O-])=O)c1O)[N+]([O-])=O,448.65
O=C2c1ccccc1C(=O)C2C(=O)C(c3ccccc3)c4ccccc4,419.65
Clc1c([N+]([O-])=O)c(O)c(Cl)cc1Cl,365.65
COc1c3ccoc3cc2OC(C)=CC(=O)c12,417.65
O=C3c1ccccc1C(=O)c2c3cccc2Cl,436.15
[O-][N+](=O)c3cccc2c3C(=O)c1cccc(c1C2=O)[N+]([O-])=O,658.15
[O-][N+](=O)c3cccc2C(=O)c1ccccc1C(=O)c23,504.65
O=C(O)c3ccc2C(=O)c1ccccc1C(=O)c2c3N,568.65
O=C3OC(=O)c2cccc1cccc3c12,543.15
O=C2c1ccccc1C(=O)c3c2c(O)ccc3O,473.15
O=C2c1ccccc1C(=O)c3c2c(O)cc(O)c3O,532.15
O=C4OC(=O)c1ccc2C(=O)OC(=O)c3ccc4c1c23,723.15
O=S(=O)(O)c2c(N)ccc1ccccc12,453.15
Cc1c(onc1C)N(C(C)=O)S(=O)(=O)c2ccc(N)cc2,466.65
O=C1N(C)CCN1C,281.35
O=C1CCC(C)=C1O,379.65
CCC(N)C(=O)O,577.15
BrC(CC)C(=O)O,269.15
CC1(O)CCC(CC1)C(C)(C)O,431.65
Clc1ccc(cc1)S(=O)(=O)Oc2ccc(Cl)cc2,359.65
O=S(=O)(Nc1ccc(Cl)nn1)c2ccc(N)cc2,460.15
Cc1ccc(cc1)S(=O)(=O)N(C)N=O,333.15
Oc1ccc(cc1)S(=O)(=O)c2ccc(O)cc2,513.65
O=S(=O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,421.05
OC(C)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,343.15
CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,426.15
O=S(=O)(c1ccc(N)cc1)c2ccc(NCCO)cc2,404.15
O=S(=O)(c1ccc(Cl)cc1)c2ccccc2,367.15
Cc1cc(ccc1O)C(C)(C)c2ccc(O)c(C)c2,412.15
Clc1cc(cc(Cl)c1O)C(C)(C)c2cc(Cl)c(O)c(Cl)c2,408.15
Brc1cc(cc(Br)c1O)C(C)(C)c2cc(Br)c(O)c(Br)c2,454.15
Oc1cc(c(O)cc1C(C)(C)CC)C(C)(C)CC,453.15
FC(F)(F)C(=O)C(Cl)(F)F,140.14999999999998
CN(C)C(Cl)=O,240.15
C=C(C)C(N)=O,383.15
F/C(F)=C(/Cl)F,115.14999999999998
[O-][N+](=O)CC,183.65
ClC(=O)OC,212.15
ClCC(N)=O,394.15
CCC(N)=O,354.45
ClCC1(CCl)COC1,291.85
CCC(C)(O)CCCC(C)C,304.65
N#CC(C)(C)/N=N/C(C)(C)C#N,374.65
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,281.15
Nc1nc(CSP(=S)(OC)OC)nc(N)n1,438.15
Clc3ccc(CC(O)(c1ccc(C)cc1)c2ccc(OCCN(CC)CC)cc2)cc3,376.15
Cc1ccc(cc1)OP(=O)(Oc2ccc(C)cc2)Oc3ccc(C)cc3,350.65
CC(CC)(CC)OC(=O)N,329.15
OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,326.15
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+]([O-])=O)CO[N+]([O-])=O,413.65
O=C(O)CCS,291.15
OC(CC(=O)OCCCC)(CC(=O)OCCCC)C(=O)OCCCC,253.15
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,193.15
N#CP(=O)(OCC)N(C)C,223.15
C=2CC3C1C=CC(C1)C3C=2,305.15
O=C1NC(=O)C(C)(C)N1,451.15
O=C(C)NC(=O)NC(=O)C(Br)(CC)CC,382.15
CCC(Br)(CC)C(=O)NC(N)=O,391.15
C[Si]1(O[Si](C)(O[Si](C)(O[Si](C)(O1)c2ccccc2)c3ccccc3)c4ccccc4)c5ccccc5,372.15
[O-][N+](=O)C(C)(CO)CO,423.25
O=S(=O)(c1ccc(NC(C)=O)cc1)c2ccc(NC(C)=O)cc2,563.15
CC1(CC(=O)N(C)C1=O)c2ccccc2,325.65
O=C(O)[C@H]3[C@@H]5[C@]1(C)C(=O)O[C@]5(C=C[C@@H]1O)[C@@H]4CC[C@]2(O)C[C@]34CC2=C,507.15
CCC1(CC)C(=O)NCCC1=O,377.15
Cl[Si](c1ccccc1)(c2ccccc2)c3ccccc3,364.65
ClC(c1ccccc1)(c2ccccc2)c3ccccc3,386.65
O=C2NC(=O)NC(=O)C2(CC=C)C1C=CCC1,412.65
CCN(CC)CCC1(c2ccccc2OC1=O)c3ccccc3,316.54999999999995
CC(=O)OC1CC2CCC1(C)C2(C)C,302.15
[O-][N+](=O)C(C)(C)CO,362.65
OC(O)(C(=O)O)C(O)(O)C(O)=O,387.65
CC2(C)C1CCC2(C)C(=O)C1Br,350.15
O=S(=O)(CC)C(C)(CC)S(=O)(=O)CC,349.15
FC(F)(F)C(Cl)(F)F,173.74999999999997
ClC(Cl)(F)C(Cl)(Cl)F,299.15
ClC(Cl)(Cl)C(Cl)(F)F,313.75
BrC(Br)(Br)C(C)(C)O,442.15
CC(Cl)(Cl)C(=O)O,268.15
ClCC(F)(F)F,167.64999999999998
BrC(Cl)(Cl)CBr,247.15
BrC(Br)(Br)CO,354.15
ClC(F)(F)F,92.14999999999998
BrC(F)(F)F,101.14999999999998
BrC(Cl)(Cl)Cl,267.45
BrC(Br)(F)F,163.04999999999998
C[SiH](Cl)Cl,180.15
ClC(Cl)=O,155.14999999999998
ClC(Cl)F,138.14999999999998
CC(F)F,156.14999999999998
F[B@@](F)F,146.34999999999997
C1CC1,145.74999999999997
FCF,137.14999999999998
C=CF,112.64999999999998
C#CC,170.45
CC,90.36
c1ccccc1Nc2ccc(cc2)Nc3ccccc3,417.15
O=[N+]([O-])c1ccc(cc1)C(O)CNC(C)C,371.15
Oc1c(Cl)cc(Cl)c2ccc(C)nc12,387.65
ClC(Cl)C(c1ccc(CC)cc1)c2ccc(cc2)CC,329.15
OCC(=O)C3CCC2C1CCC4=CC(=O)CCC4(C)C1C(=O)CC23C,456.65
C[C@H](C)[C@H](N)C(=O)O,588.15
O=C(CC)c1ccc(N)cc1,413.15
O=C(O)C(S)CC(=O)O,422.15
CCS(=O)CC,287.15
O=C(CBr)c1ccccc1,323.65
Ic1cc(cc(I)c1O)C(=O)c2c3ccccc3oc2CC,440.15
O=C1C=C(C(=O)C(=C1N2CC2)N3CC3)N4CC4,435.9
ClC(Cl)(Cl)C(Cl)(Cl)Cl,460.15
O=C1CC(=O)NC(=O)N1,521.15
OC(=O)C(N)CCSCC,468.15
O=Cc1ccc2ccccc2c1,335.15
O=C1C=Cc2cc3ccoc3cc2O1,436.65
O=Cc2cccc1ccccc12,306.65
O=[N+]([O-])c1c(cccc1O)[N+]([O-])=O,417.65
Ic1cc(CC(N)C(=O)O)cc(I)c1O,486.15
O=C(C)NC(CCSC)C(=O)O,378.65
O=C(N)OCC(C)(COC(=O)N)C(C)CC,350.15
O=C(N)Nc1ccccc1,420.15
O=C(Oc1cc(ccc1)C(C)C)NC,346.15
CC(C)(N)C(=O)O,608.15
Clc1cc2nc(N)oc2cc1,457.65
Cc1ccc(cc1)S(O)(=O)=O,377.65
[O-][N+](=O)c1cnc(s1)N2CCNC2=O,534.15
CN(C)c2ccc(/N=N/c1ccccc1)cc2,390.15
Nc2ccc(/N=N/c1ccccc1)cc2,400.15
O=C1Nc2ccccc2O1,411.15
O=C1C=Cc2ccccc2N1,472.65
CCOc1cc(ccc1C(=O)OC)NC(C)=O,421.65
C(/c1ccccc1)=C(/c2ccccc2)c3ccccc3,345.65
O=C3CCC4(C)C5CCC2(C)C(CCC2OC(=O)CCC1CCCC1)C5CCC4=C3,428.15
Cc2c1c4ccccc4ccc1c(C)c3ccccc23,395.65
ClC2=C(Cl)C3(Cl)C1CC(Cl)C(Cl)C1C2(Cl)C3(Cl)Cl,379.15
CN(C)N,215.15
O=C2CC4OCC=C7CN5CC[C@]36c1ccccc1N2C3[C@H]4[C@H]7C[C@H]56,560.15
N=C(N)NC(=N)N,409.15
CN(C)c2ccc(/N=N/c1cc(C)ccc1)cc2,411.65
CNc1ccc(O)cc1,408.15
O=C(O)c1ccncc1,588.15
Nc1ccncc1N,493.15
O=C1NC(=O)NC=C1C(F)(F)F,589.15
O=S(=O)(N(C)C)c1ccc(OP(=S)(OC)OC)cc1,326.15
C1CN1p2(np(np(n2)(N3CC3)N4CC4)(N5CC5)N6CC6)N7CC7,420.65
COc1ccc(NC(C)=O)cc1,404.15
O=C(O)CCc2cc(I)c(Oc1cc(I)c(O)cc1)c(I)c2,473.15
O=C(O)Cc2cc(I)c(Oc1cc(I)c(O)cc1)c(I)c2,454.65
BrC1=CNC(=O)NC1=O,583.15
OC(=O)c1ccc(C)cc1O,450.15
Clc1cc(C(=O)O)c(Cl)cc1Cl,439.65
Clc1c(cc(Cl)c(Cl)c1Cl)C(=O)O,467.65
COc1c(cc(cc1OC)C(=O)OCCCN(C)CCN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)OC,349.15
Clc1c(cccc1Cl)C(=O)O,442.15
OC(=O)c1c(Cl)cc(Cl)cc1Cl,435.15
Clc1c(C(=O)O)c(Cl)ccc1Cl,397.65
OC(COC(N)=O)(CC)c1ccccc1,328.15
NC1=NC(=O)N(C=C1)C2CCC(CO)O2,490.65
CC(C)(C)c2cc(C)c(CC1=NCCN1)c(C)c2,405.15
Cc2cccc(C)c2NC1=NCCCS1,413.15
O=C(O)c1cc(O)c2cccc(O)c2n1,562.15
O=C(OC)C5(O)CC3(CCCN2CCc4c1ccccc1n5c4C23)CC,504.65
CC(C)C1NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,463.15
CC(=O)c2c1OC3=CC(=O)C(C(=O)C3(C)c1c(O)c(C)c2O)C(C)=O,477.15
O=C(O)CCC(C)C1CCC2C3C(CCC12C)C4(C)CCC(O)CC4CC3O,476.15
COc3ccccc3N2CCN(CCCNC1=CC(=O)N(C)C(=O)N1C)CC2,430.15
Oc1ccc(CCN)cc1,437.65
OCC(c1ccccc1)C(=O)N(CC)Cc2ccncc2,369.65
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,269.15
CN(C)CC(C)CN1c3ccccc3Sc2ccccc12,341.15
COc1c(cc(cc1OC)C(=O)OCC(CC)(c2ccccc2)N(C)C)OC,352.15
OC(CCN1CCCCC1)(c2ccccc2)C3CCCCC3,387.15
[O-][N+](=O)c1cc(cc([N+]([O-])=O)c1N(CCC)CCC)C(F)(F)F,322.15
ClCCN(CCCl)CCCl,269.15
OCC(=O)C3(O)C(O)CC2C4CCC1=CC(=O)C=CC1(C)C4(F)C(O)CC23C,543.15
Cl/C(Cl)=C(Cl)CSC(=O)N(C(C)C)C(C)C,302.15
CCOc1cc(OCC)c(cc1OCC)C(=O)CCC(=O)O,423.65
Clc1cccc(c1)N2CCN(CC2)CCCN3N=C4C=CC=CN4C3=O,360.15
C2CCCc3cccc(NC1=NCCN1)c23,415.65
CC(CN1CCCCC1)C(=O)c2ccc(C)cc2,449.65
Cc1cc(ccc1)N(C)C(=S)Oc2ccc4c(c2)C3CCC4C3,366.15
COc1ccc(cc1OC)C3=NN=C(C)C(CC)c2cc(OC)c(cc23)OC,429.65
O=C(O)C(NS(=O)(=O)CCCC)Cc1ccc(cc1)OCCCCC2CCNCC2,497.15
OC(=O)CNC(=O)C(C)S,369.15
O=C(OCC)c1c2CCN(Cc2sc1N)Cc3ccccc3,385.65
OC(COc1nsnc1N2CCOCC2)CNC(C)(C)C,475.15
O=C2CC=3CC(C)C1C4CCC(O)(C#C)C4(C)CCC1C=3CC2,440.15
OCCN1CCN(CC1)C(=O)CN2c3cc(Cl)ccc3SC2=O,433.15
O=C(c1ccc(s1)C(C)C(=O)O)c2ccccc2,369.15
O=S(C)(=O)c1cc(c(OC)cc1)C(=O)NCCN(CC)CC,397.15
CN1CCN(CC1)CCCN2c4ccccc4Sc3ccc(SCC)cc23,336.15
O=C1NC(=O)CS1,401.15
O=S(C)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,438.45
COc3c(OC)cc5CCN(C)C4Cc1ccc(OC)c(c1)Oc2ccc(cc2)CC6c7cc(Oc3c45)c(OC)cc7CCN6C,490.65
CCC(=O)OC2CCC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,393.15
CCCCCCC(=O)OC2CCC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,310.15
O=C2CCC3(C)C4CCC1(C)C(CCC1O)C4CCC3=C2,428.15
O=C3C=C4CCC1C(CCC2(C)OC(=O)CCC12)C4(C)C=C3,491.65
COc1cc(cc(OC)c1O)C6c2cc8OCOc8cc2C(OC4OC3COC(OC3C(O)C4O)c5cccs5)C7COC(=O)C67,517.15
CC1(C)CC(O)CC(C)(C)N1O,343.15
COP(=S)(OC)Oc1ccc(cc1)Sc2ccc(cc2)OP(=S)(OC)OC,303.4
FC1=CN(C(=O)NC1=O)C2CCCO2,445.15
CC(C)(C)c1nnc(s1)N(C)C(=O)NC,436.0
CCN2CCCC2CNC(=O)c1cc(ccc1OC)S(=O)(=O)CC,454.65
O=S2(=O)CCCCN2c1ccc(cc1)S(N)(=O)=O,454.15
CC(C)Sc1ccc(cc1)C(O)C(C)NCCCCCCCC,335.65
Cc2cc(NS(=O)(=O)c1ccc(N)cc1)nc(C)n2,516.15
Nc1ccc(cc1)S(=O)(=O)Nc2cnc3ccccc3n2,520.65
Nc1ccc(cc1)S(=O)(=O)Nc3ccnn3c2ccccc2,454.15
O=S(=O)(Nc1ccc(cc1)[N+]([O-])=O)c2ccc(NC(C)=O)cc2,513.15
O=S(=O)(Nc1ccc(OC)nn1)c2ccc(N)cc2,455.65
O=S(=O)(Nc1ncc(cn1)OC)c2ccc(N)cc2,488.15
Nc1ccc(cc1)S(=O)(=O)NC(=N)N,464.65
COc2nc(NS(=O)(=O)c1ccc(N)cc1)cc(OC)n2,476.65
Nc1ccc(cc1)S(=O)(=O)NC(=O)c2ccccc2,454.65
O=S(=O)(Nc1nccs1)c2ccc(NC(=O)CCC(=O)O)cc2,466.65
OC(C(C=O)NC(=O)N(C)N=O)C(O)C(O)CO,388.15
CC1=CN(C(=O)NC1=O)C2CCC(CO)O2,428.65
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC3(C)C(CCC23CCC(=O)O2)C45,480.65
Fc1ccc(cc1)C(=O)CCCN2CCC4(CC2)C(=O)NCN4c3ccccc3,464.95
CC6C2C(CC3C4CC=C1CC(O)CCC1(C)C4CCC23C)OC56CCC(C)CN5,475.15
O=C(O)CCc1c(I)c(/N=C/N(C)C)c(I)cc1I,441.65
Clc2ccc(OC(C)(C)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1)cc2,325.15
Clc1nc(NCC)nc(NCC)n1,499.15
C3OC(c1ccc2OCOc2c1)C4COC(C34)c5ccc6OCOc6c5,397.15
NC(=O)NN,369.15
OCC(c1ccccc1)C(=O)OC2CC3N(C)C(C2)C4OC34,332.15
OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc2ccccc2,348.9
NC3C(O)C(O)C(CN)OC3OC2C(N)CC(N)C(O)C2OC1OC(CO)C(O)C1O,466.65
O=C(OCc2cc(Cc1ccccc1)oc2)C3C(/C=C(C)C)C3(C)C,329.65
O=C(OCC)C(CCc1ccccc1)NC(C)C(=O)N3C(CC2CCCC23)C(=O)O,382.15
CC(C)NC=2C(=O)N(c1ccccc1)N(C)C=2C,353.15
COc3ccc2CC1c4c(CCN1C)cccc4c2c3O,396.65
O=C1C2C4(C)C(CC3OC(=O)CC(C(C)=C1OC)C23C)C(C)C=C(OC)C4=O,495.15
CCC1(CC)C(=O)C=CNC1=O,363.85
CNC(=O)OCc1cccc(COC(=O)NC)n1,409.65
COc1ccc(cc1)CC(N)C(=O)NC4C(CO)OC(n3cnc2c3ncnc2N(C)C)C4O,449.4
O=C1Cc4ccc5OCOc5c4CN(C)CCc2cc3OCOc3cc12,481.15
O=C1C=CC(=CO1)C3CCC4(O)C5CCC2=CC(CCC2(C)C5CCC34C)OC6OC(C)C(O)C(O)C6O,494.15
O=C(OCCC)CN1C=C(I)C(=O)C(I)=C1,459.15
Oc1cc(cc(O)c1O)C(=O)OCCC,403.15
CC(=O)CCCCN2C(=O)c1n(cnc1N(C)C2=O)CCC,342.15
Clc1nc(NC(C)C)nc(NC(C)C)n1,486.15
Clc1ccc(NC(=O)CC)cc1Cl,365.15
CC(C)N(C(=O)CCl)c1ccccc1,350.15
CC(C)NCC(O)c1ccc2ccccc2c1,381.15
CSc1nc(NC(C)C)nc(NC(C)C)n1,392.15
COc1nc(NC(C)C)nc(NC(C)C)n1,364.65
Clc1ccc(NC(=N)NC(=N)NC(C)C)cc1,402.15
O=C(NC(CCC(=O)O)C(=O)N(CCC)CCC)c1ccccc1,416.65
OC(CCN1CCCC1)(c2ccccc2)C3CCCCC3,359.15
CC(O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,518.15
CC(C)NCC(O)COc1ccc(cc1)NC(C)=O,408.15
COc1cc(cc(OC)c1OC)C3C2C(=O)OCC2C(O)c4cc5OCOc5cc34,501.15
CC(C)(C)C(=O)OCOC(=O)C2N3C(=O)C(/N=C/N1CCCCCC1)C3SC2(C)C,392.15
O=C(O)C2=CN(CC)c1nc(ncc1C2=O)N3CCCC3,588.15
c1cc(cc2OCOc12)CN3CCN(CC3)c4ncccn4,371.15
O=C1CCCN1CC(=O)N,425.15
O=C(O)C2=CN(CC)c1nc(ncc1C2=O)N3CCNCC3,527.15
COc2c1occc1c3OC(=O)C=Cc3c2OC,392.15
Cn2cncc2CC1COC(=O)C1CC,307.15
O=C(NCc1cccnc1)c3cc(C(=O)NCc2cccnc2)c(OC)cc3,397.15
O=S(=O)(/N=C1NC=CS1)c3ccc(NC(=O)c2ccccc2C(=O)O)cc3,546.15
CCOP(=S)(OCC)SCN1c2ccc(Cl)cc2OC1=O,320.9
Oc1ccc(cc1)CCC(=O)c3c(OC2OC(CO)C(O)C(O)C2O)cc(O)cc3O,383.15
OC(C(C)N)c1ccccc1,350.9
O=S(F)(=O)Cc1ccccc1,366.15
OC(CNC)c1cc(O)ccc1,443.65
N=C(N)NC(=N)Nc1ccccc1,416.15
NC(=O)OCCCc1ccccc1,375.15
n1c3ccccc3nc2ccccc12,449.65
O=C1C=C(CO1)C3CCC4(O)C5CCC2CC(CCC2(C=O)C5CCC34C)OC6OC(C)C(O)C(OC)C6O,435.65
OC3CNC=Nc2c3ncn2C1CC(O)C(CO)O1,493.15
C/C(C)=CCN2CCC1(C)c3cc(O)ccc3CC2C1C,419.45
O=C(O)C(N)C(C)(C)S,471.65
CC(C)(C)NC[C@@H](O)COc1ccccc1C2CCCC2,343.15
O=C2C=C1C(=CCOC1O)O2,384.15
Clc1ccc(cc1Cl)N2OC(=O)N(C)C2=O,396.15
COc1ccc(cc1OC)Cc3nccc2cc(OC)c(cc23)OC,420.65
O=C(CCCCCCCCCCCCCCC)NCCO,371.65
O=C(NC(c1ccccc1)C(O)C(=O)OC5CC6(O)C(OC(=O)c2ccccc2)C3C(C)(C(O)CC4OCC34OC(C)=O)C(=O)C(OC(C)=O)C(=C5C)C6(C)C)c7ccccc7,489.65
O=[N+]([O-])c1ccc(CC(=O)O)cc1,427.15
Oc1ccc(CC(C)NC)cc1,434.15
Oc1ccc(cc1)N3C(=O)C(CCCC)C(=O)N3c2ccccc2,369.15
O=C1CCC5(O)C2Cc4ccc(O)c3OC1C5(CCN2C)c34,521.65
O=C1CCC5(O)C2Cc4ccc(OC)c3OC1C5(CCN2C)c34,492.15
O=C(c1ccc(cc1O)OC)c2ccccc2,338.65
CC(C)(Cc1ccccc1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc2ccccc2,377.15
O=C5Nc1ccccc1N5CCCN2CCN(CC2)C(c3ccccc3)c4ccccc4,426.75
O=C1C=C(CO1)C3CCC4(O)C2CCC5(O)CC(CC(O)C5(CO)C2C(O)CC34C)OC6OC(C)C(O)C(O)C6O,473.15
O=C(Nc1ccc(O)cc1)c2ccccc2O,452.15
O=C(O)C(Cc1ccccc1)NC(=O)c2cc(Cl)c3CC(C)OC(=O)c3c2O,442.15
OC(c1ccc(O)cc1)C(C)NC(C)CCc2ccccc2,384.65
COc3c5OCOc5cc4CCN(C)C(C2OC(=O)c1c(OC)c(ccc12)OC)c34,449.15
O=C2CCC3C4CCC1(CC)C(CCC1(O)C#C)C4CCC3=C2,513.15
O=C2CCC=3C4CCC1(C)C(CCC1(O)C#C)C4CCC=3C2,442.65
O=C2CCC3C4CCC1(C)C(CCC1(O)C#C)C4CCC3=C2,476.65
Oc2ccc(CC(C)C(C)Cc1ccc(O)c(O)c1)cc2O,458.65
O=[N+]([O-])c1cc(cc(c1)[N+]([O-])=O)C(N)=O,457.15
[O-][N+](=O)c1ccc2c(c1)C(=NCC(=O)N2C)c3ccccc3,430.15
[O-][N+](=O)c2cc(Oc1ccccc1)c(cc2)NS(C)(=O)=O,416.9
O=C3C(NC(=O)c1cccnc1)=C(C)N(C)N3c2ccccc2,526.15
O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c2cccnc2)COC(=O)c3cccnc3)c4cccnc4,435.15
