,SMILES,Tm
15398,OCC(=O)[C@]3(O)[C@@]4(C)C[C@H](O)[C@@]2(F)[C@@H](CCC1=CC(=O)C=C[C@@]12C)[C@@H]4C[C@H]3C,535.15
12504,ClC(Cl)c1ccc(cc1)C(Cl)Cl,366.15
125,CN1CCN(CC1)C2CCNCC2,328.15
16170,Clc1ccc(cc1Cl)C(Cl)(Cl)Cl,298.95
5370,Cc1ccc(c(c1)[N+](=O)[O-])O,307.15
1239,c1cc(cc(c1)Br)C(=O)CBr,324.15
2289,c1cc(c(c(c1F)N)Cl)F,302.15
19124,O=C(O)C1(C)CCc2c(O1)c(C)c(C)c(O)c2C,462.15
8467,CCN(CC)C(=S)SSC(=S)N(CC)CC,344.15
20969,OCC=CCO,298.15
1229,Cc1ccc2c(c1)nc(c(n2)C)C,366.15
9200,O=C1N(c2ccccc2)c2ccccc2C(O)=C1C(=NCc1ccccc1)C,437.15
6980,CC(C)(CO)C(C(=O)NCCCO)O,341.15
5178,c1cc(ccc1C=O)OCC(=O)O,469.15
10724,ClC1=CC(c2ccccc21)c1ccccc1,354.15
20677,CC1CCC(C)C(C)C1C,198.15
1058,c1ccc(c(c1)C=O)C(F)(F)F,233.15
6262,c1cc2cccnc2c(c1)[N+](=O)[O-],361.15
15360,OC=1NC(N)=NC2=NN=NC=12,573.15
281,CC(C)c1ccc(cc1)Br,261.15
14846,[C-]#[N+]C1CCCCC1,279.15
968,c1cc(c(c(c1)Sc2ccc(cc2)Cl)C#N)F,343.15
16001,Cc1nc(nc(OC(=O)N(C)C)c1C)N(C)C,363.65
20337,OC(=O)CC(C)(CC)CC(=O)O,360.15
1939,c1c(nc(nc1Cl)N)Cl,493.15
23195,C1=CC=C(C=C1)NC2=CC=CC=C2,326.15
17658,O=C1NC(=O)CN1,493.15
619,C1OCOCO1,334.15
18309,O=C(Oc1ccccc1)c3ccccc3C(=O)Oc2ccccc2,346.15
1742,c1cc(c(c(c1)Cl)C#N)Cl,418.15
17774,ClC2=C(Cl)C3(Cl)C1C(C(Cl)OC1Cl)C2(Cl)C3(Cl)Cl,394.15
18587,O=C(NCc1cccnc1)c3cc(C(=O)NCc2cccnc2)c(OC)cc3,397.15
14135,CCCCCCCCCCCCCCC#CCC,275.15
9847,O=C(NC(=Cc1ccccc1)C(=O)O)c1ccc(C)cc1,503.15
3568,CC(=O)c1cccc(c1)C#N,372.15
15563,O=C(CC(=O)C(F)(F)F)c1cccs1,315.15
6116,c1cc(ncc1CO)Cl,321.15
23464,O=C5\C=C3/[C@]([C@H]2CC[C@@]4([C@@H](OC(=O)CCc1ccccc1)CC[C@H]4[C@@H]2CC3)C)(C)CC5,389.65
3178,B(c1cccc(c1)C(F)(F)F)(O)O,437.15
19576,Fc1cc(C)ccc1[N+](=O)[O-],326.35
9499,O=C(Oc1ccc(cc1)C(=O)C=Cc1ccc2OCOc2c1)c1ccc(OC)cc1,442.15
6099,Cc1c(ccc(n1)Cl)[N+](=O)[O-],329.15
16959,O=C(C)NC(C(=O)OCC)C(=O)OCC,369.45
10552,Fc1ccc(cc1)C1C=2C(=O)CC(C)(C)CC=2Nc2ccc3ccccc3c21,477.15
13994,CCCCCCCCCc1ccccc1,249.15
22099,O=C(C)Oc1ccccc1C(=O)OCC(=O)N(C)CC(N)=O,405.65
15635,Nc1cc(OC)c(cc1Cl)C(=O)NCCN(CC)CC,420.4
6276,CC(=O)c1c2ccccc2cc3c1cccc3,347.15
9472,O=[N+]([O-])c1ccc(NN=C(c2ccc(OC)cc2)C(CC)C2CCCCC2)c([N+](=O)[O-])c1,474.15
22304,Oc2ccccc2/N=N/c1ccccc1O,446.15
13149,CC(C)(O)C(C)(C)O,316.15
11083,Brc1ccc(O)c(c1)C(c1oc(C)cc1)c1oc(C)cc1,370.15
5724,Cc1cc(c(cc1C)Br)C,345.15
10831,O=C1N2C=Cc3ccccc3C2Cc2ccccc12,401.15
16653,Clc2cc(Cl)cc1ccccc12,335.45
629,c1c(cc(c(c1Cl)[N+](=O)[O-])Cl)Cl,344.15
11970,O1C=2CCCCC=2C(c2ccc(OC)cc2)C=2CCCCC1=2,377.15
19465,COc1ccc(N)c(c1)[N+]([O-])=O,397.15
19850,Cc2ccc(/N=C=Nc1ccc(C)cc1)cc2,331.65
6430,c1ccc2c(c1)cc(s2)C(=O)N,450.15
3374,c1c(cc(cc1C(F)(F)F)C(F)(F)F)C(=O)NN,406.15
12588,O=C(OCc1[nH0]c(ccc1)COC(=O)c1cc(OC)c(OC)c(OC)c1)c1cc(OC)c(OC)c(OC)c1,392.15
23472,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3S2,484.15
13760,N#CCc1ccc(cc1)C(=O)OC,337.15
10238,Clc1ccc(cc1Cl)CNC1=CC(=O)c2ccccc2C1=O,490.15
20740,[O-][N+](=O)c1cc2C=CC4(Oc2cc1)N(C)c3ccccc3C4(C)C,452.65
2113,c1cc(cc(c1)[N+](=O)[O-])C(=O)CBr,367.15
3216,CC(C)(CC(=O)O)CC(=O)O,374.15
13125,CC(C)CCOC=O,180.15
3814,Cc1ccc(cc1Cl)N=C=O,295.15
8321,Cc1ccc(cc1)CC#N,291.15
3155,B(c1cccc(c1)C(=O)OCC)(O)O,410.15
14296,CNc1ccc(Cl)cc1C(=O)c2ccccc2,367.15
2278,c1cc(c(c(c1)C(F)(F)F)Cl)CC(=O)O,405.15
4599,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(cc1)N)C(=O)O,398.15
13,c1ccc(cc1)C2(CCCCC2)O,333.15
1646,COc1ccc(c(c1)CC(=O)O)OC,397.15
17909,C1=CC2C=CC1C2,254.05
2365,c1cc(c(cc1C(F)(F)F)CO)Cl,332.15
4648,c1ccc(cc1)COc2cccc3c2cc[nH]3,333.15
12197,O=C(Oc1ccc2cc(OC(=O)C)ccc2c1)C,488.15
374,CC(=O)N1CCc2c1ccc(c2)[N+](=O)[O-],450.15
21728,CC(C)=CC=CC(/C)=CC,237.75
525,C1CCN(CC1)C2CCNCC2,341.15
9131,O(C)C1(OC)CC=CCC(OC)(OC)CC=CC1,475.15
11561,O=C(C)CCc1ccc(cc1)CCC(=O)C,329.15
13910,N#Cc2ccc(Cc1ccccc1)cc2,324.15
12765,O=C1N2CCc3ccccc3C2CN(C1)C(=O)C1CCCCC1,409.15
19975,CC(C)NCC(O)COc1ccccc1OC,355.65
19342,ClC(Cl)(Cl)S(=O)(=O)C(Cl)(Cl)Cl,310.15
529,c1ccc2c(c1)OCC(O2)C(=O)O,397.15
15596,CC(C)(C)C(=O)OCOC(=O)C2N3C(=O)[C@@H](N=C/N1CCCCCC1)[C@H]3SC2(C)C,392.15
20098,Fc1c(C#N)c(C#N)c(F)c(F)c1F,356.15
21116,Nc1c(cc(Cl)cc1Cl)C(N)=O,435.65
9461,Clc1ccc(NN=C(C#N)c2sc3ccccc3[nH0]2)cc1,462.15
12473,O=C(Nc1[nH0]cccc1)Cc1ccc(cc1)c1ccccc1,395.15
17778,c1ncncn1,359.15
12201,s1c2ccccc2[nH0]c1NC(=O)C(C(F)(F)F)C(F)(F)F,447.15
12582,Oc1c2ccccc2ccc1c1ccc2ccccc2c1O,573.15
11171,O=C1N(CC(=O)C2(C)CCC(C)C2(C)C)C(=O)c2ccccc21,372.15
23338,CCOC(=O)c1cc(C)n(c1C)c1ccc(cc1)C(F)(F)F,340.65
12003,Brc1ccc(cc1)c1oc(cc1)C=C1C(=O)OC(OC1=O)(C)C,455.15
6563,C[Si](C)(C)C[Si](C)(C)C,202.15
4703,c1cc(c(cc1Br)Cl)S(=O)(=O)Cl,352.15
15282,OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O,478.15
18096,O=C(OCC)Nc1ccccc1,326.15
15921,Clc1cc(Cl)ccc1OC(C)C(=O)O,390.65
23215,O=C(O)CCC(=O)c2ccc(c1ccccc1)cc2,459.15
955,CC(C)(c1ccc(cc1)c2ccccc2)O,365.15
6675,CN(C)c1ccc(cc1)C2(c3ccc(cc3C(=O)O2)N(C)C)c4ccc(cc4)N(C)C,455.15
3453,c1c(cc(cc1F)S(=O)(=O)N)F,432.15
12803,Fc1cc2CCC(N3C=C(C(=O)c(c1)c32)C(=O)O)C,526.15
15140,Cc3ccccc3OP(=O)(Oc1ccccc1C)Oc2ccccc2C,240.15
8595,C(=O)(OC(Cl)(Cl)Cl)Cl,216.15
2071,c1ccc(cc1)COc2c(cccn2)O,344.15
956,CC(C)(C)c1ccc(cc1)c2nnc(o2)c3ccc(cc3)c4ccccc4,410.15
16542,O=C(Oc1cc(cc(c1)C(C)(C)C)C(C)(C)C)NC,376.15
14036,Clc1ccc(Cl)c(Cl)c1Cl,320.15
7005,C1C(O1)CCl,216.15
352,c1ccc(cc1)Cn2c(c(nn2)C(=O)O)C(=O)O,453.15
13518,COc1cc(ccc1)C(N)=O,406.15
16309,[O-][N+](=O)c4ccc1ccc2cccc3ccc4c1c23,428.15
6236,Cc1cccc2c1[nH]cc2,357.15
12732,O=C(Nc1ccccc1)Nc1ccccc1,505.15
8946,CCCC(C)(COC(N)=O)COC(N)=O,377.15
14025,CC(C)(c1ccc(O)cc1)c2ccccc2,343.15
22274,Brc2cc(cc(c2/N=N/c1cc(OC)cc(N(CCOC(C)=O)CCOC(C)=O)c1NC(C)=O)[N+]([O-])=O)[N+]([O-])=O,405.15
2920,CC(CCC(=O)O)C(=O)O,349.15
15711,O=C1NC(=O)NC(=O)C1(CC)CC,463.15
4644,c1ccc(cc1)COc2ccc(cc2)C#N,370.15
661,c1ccc(c(c1)Cl)Cl,255.15
16082,CNC(=O)N(C)c1nc2ccccc2s1,393.15
7057,CCOC(=O)c1cc(c(c(c1)O)O)O,423.15
10181,O=C1C=C(NCCc2[nH0]cccc2)C(=O)c2ccccc12,402.15
20049,Oc1ccc(cc1)C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F,435.15
16690,Oc1ccccc1C(=O)OCCCC,267.25
4790,B(c1ccc(cc1)Br)(O)O,557.15
2356,c1cc(c(cc1[N+](=O)[O-])Cl)O,383.15
11894,S1c2[nH0][nH0]c([nH0]2NC1c1ccc(O)c(OC)c1)c1c[nH0]ccc1,489.15
18311,ClC=1C(=O)C(C#N)=C(C#N)C(=O)C=1Cl,487.65
23097,C1=CC=C2C=C3C=CC=CC3=CC2=C1,489.45
19811,O=C(CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,345.15
20022,O=C(C)c1ccc(I)cc1,359.15
17650,O=C(CC)C1(CCN(C)CC1)c2cccc(O)c2,429.65
13612,O=C(C)Oc1ccc(cc1)C#N,330.15
1560,c1ccc2c(c1)cccc2c3nnc(o3)c4cccc5c4cccc5,450.15
11787,OC1CCC2C3CCC4CC(O)(C#C)CCC4(C)C3CCC21C,459.15
10326,S(Cc1ccccc1)C(SCc1ccccc1)=C(C#N)C(=O)N,377.15
7179,CCOC(=O)c1cccnc1,282.15
15349,O=C3[C@@H]1C[C@@H]2C[C@H]3C[C@H](C1)C2,543.15
15313,OCC(=O)[C@]45O[C@H](O[C@@H]5C[C@H]3[C@@H]2CCC1=CC(=O)C=C[C@]1(C)[C@H]2[C@@H](O)C[C@@]34C)CCC,499.65
13258,CC(C)(C)C(C)(C)CC,263.15
4109,Cc1c[nH]c2c1cccc2,369.15
21288,BrC1c2ccccc2CC1Br,305.15
514,c1ccc(cc1)C#Cc2ccc(cc2)C#Cc3ccccc3,450.15
894,CN1CC[C@H]([C@@H](C1)CO)c2ccc(cc2)F,369.15
8601,CCOC(=O)c1cc(cc(c1)C(=O)OCC)C(=O)OCC,407.15
16405,Clc1cc(Br)ccc1O,323.65
23431,O=S(=O)(c1ccc(N)cc1)NC(=O)C,455.15
899,C[C@@H](CC[C@H](C)O)O,326.15
207,CCCCCCCCCCCCCCCCCCCCO,337.15
22305,O=C(O)C1OC(OCC(Cl)(Cl)Cl)C(O)C(O)C1O,415.15
458,C([C@H]([C@@H](CS)O)O)S,315.15
2430,c1c(cc(c(c1[N+](=O)[O-])N)Cl)C(F)(F)F,338.15
13629,Clc1ccc(Cl)c(O)c1,330.15
3389,CC(=O)c1cc(cc(c1O)Br)Br,383.15
3911,c1cc(c(cc1CBr)F)C(F)(F)F,299.15
552,c1ccc(cc1)NC(=N)Nc2ccccc2,422.15
19528,S1CSSCSS1,333.65
6917,CCCCOCCCC,178.14999999999998
18440,O=C1C=Cc2cc3ccoc3cc2O1,436.65
1925,Cc1cccc(c1N)C(=O)O,449.15
17018,[O-][N+](=O)c2c(C)ccc1ccccc12,354.65
6082,C(CCC(=O)O)CCBr,307.15
22666,O=C4N(c1ccccc1)C(=O)[C@]5(Cl)CC(c2ccccc2)(c3ccccc3)[C@]45Cl,433.0
18279,Oc1ccccc1C(=O)OCC(C)C,279.04999999999995
21825,O=C(OCC#C)C(C)Oc1ccc(cc1)Oc2ncc(Cl)cc2F,332.65
105,CS(=O)(=O)n1c2ccccc2nn1,383.15
3041,Cc1ccccn1,203.15
16369,CCCCB(O)O,368.15
10361,O=C(OCC)NNC(=O)NCCC,368.15
18093,O=C(OCCc1ccccc1)Cc2ccccc2,299.65
89,CCCCCCCC#C,223.15
15525,Oc3ccc4C[C@H]1N(C)CC[C@@]2(CCCC[C@@H]12)c4c3,471.65
10433,Brc1cccc(c1)C(=O)c1ccc(OC)c(OC)c1,370.15
19558,FC1(F)N(C(F)(F)C(F)(F)OC1(F)F)C(F)(F)F,193.15
17301,COc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,342.15
14451,O=[N+]([O-])c1ccccc1CCO,275.15
18333,O=C3c1ccccc1C(=O)c2c3cccc2Cl,436.15
12236,O=COC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC21C,398.15
14056,O=S(=O)c1ccccc1,397.15
6368,CC/C(=Cc1cccc(c1)[N+](=O)[O-])/C(=O)O,413.15
16385,OC(C#C)c1ccccc1,295.15
9127,Oc1ccc(N=Nc2ccc(cc2)CCCC)cc1,322.15
8905,OC(=O)Cc3nn(Cc2nc1cc(ccc1s2)C(F)(F)F)c(=O)c4ccccc34,470.15
2720,Cc1ccc(c(c1)C(=O)C)O,320.15
16019,OCC(COCC(CO)(CO)CO)(CO)CO,494.15
13621,CCCCCCCCCCl,234.15
8783,CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl,355.15
15822,O=C(O)C1(N)CCCC1,603.15
23285,O=C1N(C(=O)NC(=O)C1(CC)CC)C,423.65
19501,COc1cc(ccc1OCC)C=O,337.65
22886,Fc1c(F)c(F)c(F)c(F)c1[C@H]2O[C@@H]3C[C@@H](CC[C@]23OC(=O)C)C(C)(C)C,356.15
10640,O=C(Oc1ccc(OC)cc1)Nc1ccc(cc1)CCCCCCCC,406.15
9768,O=C(OCC)C=Cc1ccc(C=CC(=O)OCC)c(N)c1,451.15
13399,CCCCCCCCC#N,239.15
3762,c1cc(c(c(c1)Cl)F)C(=O)N,399.15
213,CC(CN(C)C)O,188.15
17162,ICCCCCCI,282.65
19880,COc1ccc(CCl)cc1,297.65
22112,O=C(C)Oc1ccccc1C(=O)OCC(=O)N(CCC)CCC,323.65
18427,ClC(Cl)C(c1ccc(CC)cc1)c2ccc(cc2)CC,329.15
8920,c1cc(C=O)c2CCOC(c2c1)=O,413.15
6154,Cc1ccc2c(c1)CCCN2,308.15
8357,c1ccc2c(c1)ccc(n2)C(=O)O,431.15
17773,CCOP(=S)(S)OCC,263.15
4167,CCC(=O)CC#N,302.15
20172,Oc1ccc2c3ccccc3Cc2c1,441.15
16967,O=C(O)CC(C)(C)c1ccccc1,333.15
23477,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,579.15
16500,CN(C)c2ccc(/N=N/c1ccccc1[N+]([O-])=O)cc2,437.15
5109,c1cc(c(cc1C(=O)N)C(F)(F)F)F,358.15
23233,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O,423.65
22279,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,587.65
8712,C=CCC(=O)O,234.15
1763,COc1ccc(c(c1F)CBr)F,328.15
18259,S=C(Sc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O)N(C)C,425.65
13547,CC(C)c1ccccc1Cl,199.15
11536,BrCCc1ccc(cc1)CCBr,346.15
15069,c1ccc2Sc3ccccc3Oc2c1,332.65
3224,c1cc2c(cc1CO)OCO2,326.15
526,c1cc2c(cc1S(=O)(=O)Cl)OCCO2,339.15
15251,Cc1c(O)c(C)c(C)c2OC(C)(CCc12)COc4ccc(CC3SC(=O)NC3=O)cc4,458.15
19330,CC1CCc2occ(C)c2C1,359.15
20857,O=C1CC(CN1C)C(O)=O,425.15
12091,Nc1ccccc1C1N=C2C=CC=CC2=C1,426.15
5655,Cc1c(c2cccnc2c3c1cccn3)C,541.15
8884,Nc1ccc(cc1)S(=O)(=O)c2ccc(NC(=O)CCC(O)=O)cc2,430.15
6059,c1cc2c(cc1N)C(=O)OC2,457.15
17343,CC(C)(C)[N+]([O-])=O,299.38
6342,CC(=O)CC(=O)OCC=C,188.15
20017,O=C1OC(=O)c3ccccc3c2ccccc12,490.15
13997,BrC(Br)Cl,251.15
17434,O=[N+]([O-])C(Br)([N+](=O)[O-])[N+]([O-])=O,290.65
8782,Clc1cccc(Cl)c1N=C2NCCN2,403.15
8711,CCC(=O)OC=C,193.15
3380,c1c(cc(cc1C(F)(F)F)C(F)(F)F)/C=C/C#N,355.15
3676,c1cc(c(cc1C(=O)O)Br)Cl,493.15
5776,c1c(cnc(c1Br)Cl)C(=O)O,445.15
22379,Clc1c(C#N)c(Cl)c(C#N)c(Cl)c1Cl,523.15
6573,B(C)(C)Br,144.14999999999998
21563,S=C2NC(=O)CN2c1ccccc1,433.15
1607,c1cc(c(cc1Cl)NN)Cl,377.15
19994,Fc1ccc(cc1)S(=O)(=O)CC,314.15
23218,C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Cl,434.15
23493,c1ccc2c(c1)Cc3ccccc3O2,373.65
15883,OC=2c1sccc1S(=O)(=O)N(C)C=2C(=O)Nc3ccccn3,484.15
17175,[O-][N+](=O)CCCC,191.82
8984,OC(=O)CN1CSC(=S)N(C1)Cc2ccccc2,425.15
19440,COC1=C(O)C(=O)C(C)=C(O)C1=O,475.65
15522,NNc2nncc1ccccc12,445.65
1980,c1ccc(c(c1)C(=O)c2cc(ccc2N)Cl)F,368.15
11425,O=C1c2ccccc2N=C1c1[nH0]cccc1,459.15
19982,ClC(Cl)(Cl)C(O)NC=O,393.15
17317,[O-][N+](=O)c2c3ccccc3cc1ccccc12,419.15
12155,Ic1cccc2cccc(I)c12,379.15
12857,CC(C)=O,178.14999999999998
7424,C(C(C(=O)O)S)C(=O)O,425.15
5626,c1cc(c(cc1N2CCOCC2)O)[N+](=O)[O-],417.15
1682,c1cc(c(c(c1)OCC(F)(F)F)C#N)OCC(F)(F)F,389.15
16133,Clc2ccc(NC(=O)c1cc(I)cc(I)c1OC(C)=O)cc2,488.65
20563,Cc2occc2C(=O)Nc1ccccc1,382.65
16335,O=C(NOCC(=O)O)c1ccccc1,413.15
6446,c1ccc(cc1)C(=O)OC(=O)c2ccccc2,315.15
20500,O=S(=O)(c1ccc(Cl)cc1)C2(CC2)C(=O)OC,388.65
988,Cc1ccc(c(c1)c2ccno2)O,449.15
15083,c1ccncn1,294.15
11645,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccc(C)cc1C,356.15
19280,O=C(CCCC)OCCCC,180.35
20162,Nc1cc(OC)ccc1Cl,300.15
11722,S=C1NC(C)=C(C(=O)OCCC)C(N1)c1ccccc1,442.15
3093,c1ccc(cc1)C(=Cc2ccco2)C=O,332.15
19539,FC1(F)C(F)(F)C(Cl)=C(Cl)C(F)(F)C1(F)F,203.15
13261,Oc1cc(Cl)ccc1,307.15
13998,Brc2cccc1ccccc12,272.15
18207,OC(=O)CN(CC(=O)O)CCO,451.15
17482,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,270.15
10396,Clc1ccc(OCC(=O)N2c3ccccc3SC2=O)cc1,416.15
2844,COc1ccc2ccccc2c1,345.15
9078,O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=NNc1ccc(C)cc1,491.15
3342,COc1ccc(cc1OC)CC(=O)O,370.15
16422,O=C(O)c2cc(Oc1ccccc1)ccc2,422.65
6540,c1cc(c(cc1S(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])F)[N+](=O)[O-])F,467.15
14288,O=C(O)CCCCCCC/C=CC/C=CCCCCC,268.15
3356,Cc1c(c(sc1C#N)C#N)C,396.15
13025,CC(C)(C)OCC,179.14999999999998
11745,O=C(O)C1CCc2cc(OC)ccc2C1C,406.15
11801,O=C1N(CCCCCCCC)C(=O)c2cc3c(OC)c4cc5c(cc4c(OC)c3cc21)C(=O)N(CCCCCCCC)C5=O,511.15
14414,Fc1ccc(cc1)[N+](=O)[O-],294.15
7813,c1ccc(c(c1)C=NCCN=Cc2ccccc2O)O,403.15
23184,ClC(Cl)C(O)=O,283.15
21510,Fc1ccc(cc1)Oc2ccnc3cc(Cl)cc(Cl)c23,379.85
2428,Cc1cccc(c1C#N)Cl,354.15
21427,O=CC(/CCCCCC)=C/c1ccccc1,312.35
21730,NC(=O)CC(/C)=C/c1ccccc1,406.15
11939,S1c2ccccc2N2C1=C(C#N)c1cc([nH0]c(C)c1C2=O)C,560.15
21195,CC(O)(CCC)C1CC65C=CC1(OC)C2Oc4c(O)ccc3CC6N(C)CCC25c34,488.65
17070,CC(=O)C1CC1,204.85
4799,c1cc(ccc1CBr)Br,335.15
2353,c1cc(c(cc1[N+](=O)[O-])Cl)C(=O)N,443.15
16378,OC(=O)c1ccc(s1)C(O)=O,632.15
11383,O=C(N(Nc1ccccc1)c1ccc(cc1)c1ccc(N(Nc2ccccc2)C(=O)C)cc1)C,508.15
20953,Clc3ccccc3c1nnc(nn1)c2c(F)cccc2F,461.15
19136,[O-][N+](=O)c1cc(cc([N+]([O-])=O)c1N(CC(=C)C)CC)C(F)(F)F,328.65
9077,O=[N+]([O-])c1ccc(NN=C2C(=O)NN=C2C=2C(=O)N(C)c3ccccc3C=2O)cc1,573.15
8073,CNS(=O)(=O)Cc1ccc(cc1)[N+](=O)[O-],425.15
14859,O=C1CCC(=O)O1,392.65
17424,OC(=O)c1c(cccc1C(=O)O)C(=O)O,473.15
22946,C1(=CC=CC=C1)SCC2=C5C(=CC4=C2C3=CC=CC=C3OC4)CCCC5=O,364.15
7491,COC(=O)c1c(ccs1)n2cccc2,334.15
17649,CC(C)C12CCC(C)(CC1)O2,274.15
12771,Clc1ccc2NC(=O)C(O)N=C(c2c1)c1ccccc1,478.15
22660,O=C(N2c1ccccc1[C@@H](C2=O)[C@]4(O)c3ccccc3N(C4=O)C(=O)C)C,425.0
7059,CCOC(=O)c1ccc(c(c1)N)N,383.15
13507,Cc1c(C)cccc1[N+](=O)[O-],282.15
16661,Clc1ccc(NC(=O)C(=C)C)cc1Cl,401.15
5084,c1cc(c(cc1F)C(F)(F)F)S(=O)(=O)Cl,323.15
2382,COc1ccc(c(c1)C(=O)O)Cl,445.15
571,c1cc(cc(c1)I)I,309.15
1435,CCc1c(cc(c(c1Cl)O)[N+](=O)[O-])Cl,323.15
13281,CC(O)(CC)CCCC,190.15
9439,Brc1cc(Br)c(NN=C(C#N)c2[nH0]c3ccccc3[nH0]2C)c(Br)c1,454.15
21736,CC=CC1=CC=2OC(C)C(O)C(=O)C=2C(=O)O1,494.65
11718,S=C1NC(C)=C(C(=O)OCC(C)C)C(N1)c1ccccc1,426.15
14749,CCOc1ccc2nc(N)sc2c1,435.15
10706,O=C(OC)C1=Cc2ccccc2C1C,305.15
5445,c1c(cn[nH]1)[N+](=O)[O-],434.15
1007,CC(=C)C(=O)OCCN(C)C,243.15
4543,c1(c(c(c(c(c1F)F)N)F)F)C(=O)O,456.15
12987,CC=CC(C)CC,147.14999999999998
7009,C(CCC[C@@H]([C@@H](CCCCCCO)O)O)CCCC(=O)O,372.15
2064,c1ccc(cc1)C(=O)c2ccc3ccccc3c2,354.15
1136,c1ccc(c(c1)c2ccccc2O)O,382.15
9882,O=C(C=Cc1cccc(N)c1)c1ccccc1,432.15
21727,O=C(O)CC=Cc1ccccc1,360.15
10177,O=[N+]([O-])c1cc([N+](=O)[O-])cc(c1)C(=O)NCCc1[nH0][nH0](C)c2[nH0]c[nH0]c(N)c21,554.15
294,CC(C)(C)c1cc(cc(c1)Br)C(C)(C)C,337.15
16077,Oc1ccc(OCCCCCC)cc1,319.15
18787,Oc3ncnc2c3ncn2C1CCC(CO)O1,434.65
3998,c1ccc(cc1)C2CC(=CC(=O)C2)O,460.15
9766,O=C(Nc1cc(ccc1C=CC(=O)OC)C=CC(=O)OC)C,441.15
3741,Cc1cccc(c1)Br,233.15
11700,O=C1NC(C)=C(C(=O)OCCCC)C(N1)c1ccc2OCOc2c1,416.15
2719,Cc1ccc(c(c1)NC(=O)C)O,422.15
23214,O=C\1C(/O)=C(\O/C=C/1)CC,435.15
12713,O=C1NCC(=O)N1,494.15
14870,O=C(Oc1ccccc1)Oc2ccccc2,352.15
21534,OC3CC4CCC2C5(O)CCC(C1=CC(=O)OC1)C5(C)CC(O)C2C4(C)CC3,553.15
16370,ClC=1C(OC(=O)C=1Cl)OC2OC(=O)C(Cl)=C2Cl,415.15
2808,Cc1cc(c(c(c1)C)CCO)C,355.15
9017,ON=C1c2ccccc2N=C1c1ccccc1,533.15
16940,COP(=O)(OC)SCC(=O)NC,245.15
16106,O=C(O)CCC(C)c1ccccc1,286.15
21179,COc2ccsc2CN(c1c(C)cccc1C)C(=O)CCl,346.15
2469,CCOCCCl,213.15
3738,c1csc(c1Br)C#N,322.15
20670,c1ccc2OC(CCc2c1)c3ccccc3,319.45
13481,O=C(O)/C=C/c1ccccc1,406.15
18988,Cc1cccc(O)c1O,341.15
362,c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)O)N,481.15
6924,CCCCNCCCC,211.15
18088,CCCCN(CCCC)CCO,198.15
14688,Nc1cc(Cl)c(O)cc1,424.65
2139,Cc1ccc(c(c1)Br)NC(=O)C,391.15
19623,O=C2c1ccccc1C(=O)N2c3ccccc3,483.15
18767,Cc3cc2C(=O)c1cc(O)cc(O)c1C(=O)c2c(O)c3,530.15
7314,c1ccc2c(c1)c(c[nH]2)C=O,470.15
20695,O=C(C)c1cnc(C)cc1,290.75
1312,Cc1cccc(c1C)OC,302.15
20314,ClCC(Cl)F,213.15
6183,c1cc2c(cc1C(F)(F)F)NCCC2,305.15
11303,O=C1C(=CC=C2C(=O)C3(C)CCC2C3(C)C)C2CCC1(C)C2(C)C,513.15
1591,c1c(c(cc(c1Cl)[N+](=O)[O-])Cl)N,428.15
22798,N2=C(O[C@@H](c1ccccc1)[C@@H]2CO)c3ccccc3,459.5
18546,CC6C2C(CC3C4CC=C1CC(O)CCC1(C)C4CCC23C)OC56CCC(C)CN5,475.15
2396,c1cc(nc(c1C(=O)O)Cl)C(F)(F)F,392.15
16701,O=C(C)Nc1ccc(C)cc1C,402.45
14559,O=[N+]([O-])c1cc(cc([N+]([O-])=O)c1Cl)C(F)(F)F,330.15
9516,O=C1C=C(NNc2[nH0]c[nH0]c3[nH0]([nH0]cc32)C)C(=O)c2ccccc12,499.15
5233,c1ccc(cc1)Nc2ccc(cc2)O,342.15
