smiles,mp
COc1ccc(C(=O)[NH+]([O-])c2c(Cl)cncc2Cl)c2c1oc1ccccc12,267.5
COc1ccc(C(=O)Nc2ccncc2)c2c1oc1ccccc12,215.0
COc1ccc(C(=O)Nc2cccnc2Cl)c2c1oc1ccccc12,192.0
COc1ccc(C(=O)Nc2ccc(F)cc2)c2c1oc1ccccc12,246.0
COc1ccc(C(=O)Nc2cccnc2)c2c1oc1ccccc12,226.0
COc1ccc(C(=O)[NH+]([O-])c2cccnc2)c2c1oc1ccccc12,240.0
COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2c1oc1ccc(C(F)(F)F)cc12,298.0
COc1ccc(C(=O)[NH+]([O-])c2c(Cl)cncc2Cl)c2c1oc1ccc(C(F)(F)F)cc12,272.0
COc1ccc(C(=O)Nc2ccncc2)c2c1oc1ccc(C(F)(F)F)cc12,259.0
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c2oc3ccc(C(F)(F)F)cc3c12,228.0
O=C(Nc1ccncc1)c1ccc(OC(F)F)c2oc3ccc(C(F)(F)F)cc3c12,228.0
O=C(Nc1cccnc1)c1ccc(OC(F)F)c2oc3ccc(C(F)(F)F)cc3c12,235.5
O=C(c1ccc(OC(F)F)c2oc3ccc(C(F)(F)F)cc3c12)[NH+]([O-])c1cccnc1,225.5
O=C(Nc1ccccn1)c1ccc(OC(F)F)c2oc3ccc(C(F)(F)F)cc3c12,169.5
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c2oc3ccccc3c12,270.0
O=C(Nc1ccncc1)c1ccc(OC(F)F)c2oc3ccccc3c12,230.0
O=C(c1ccc(OC(F)F)c2oc3ccccc3c12)[NH+]([O-])c1ccncc1,244.0
O=C(Nc1cccnc1)c1ccc(OC(F)F)c2oc3ccccc3c12,210.0
O=C(Nc1ccc(Cl)cn1)c1ccc(OC(F)F)c2oc3ccccc3c12,156.0
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OCC2CC2)c2oc3ccccc3c12,242.0
O=C(c1ccc(OCC2CC2)c2oc3ccccc3c12)[NH+]([O-])c1c(Cl)cncc1Cl,264.0
O=C(Nc1ccccn1)c1c(OCC2CC2)ccc2oc3ccccc3c12,243.5
O=C(c1ccc(OCC2CC2)c2oc3ccccc3c12)[NH+]([O-])c1ccncc1,267.0
O=C(Nc1cccnc1)c1c(OCC2CC2)ccc2oc3ccccc3c12,239.0
O=C(c1ccc(OCC2CC2)c2oc3ccccc3c12)[NH+]([O-])c1cccnc1,273.5
COc1cc(C(C)C)c2oc3ccccc3c2c1C(=O)Nc1c(Cl)cncc1Cl,210.0
CC(C)Oc1ccc2oc3ccccc3c2c1C(=O)Nc1cccnc1,210.0
COc1ccc2oc3ccc([N+](=O)[O-])cc3c2c1C(=O)Nc1ccncc1,222.0
COc1ccc2oc3ccc([N+](=O)[O-])cc3c2c1C(=O)Nc1cccnc1,264.5
COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2c1oc1ccc(Br)cc12,308.0
COc1ccc2oc3ccc(Br)cc3c2c1C(=O)Nc1ccncc1,271.5
COc1ccc2oc3ccc(I)cc3c2c1C(=O)Nc1ccncc1,256.0
COc1ccc2oc3ccccc3c2c1C(=O)Nc1cc(Cl)ccc1Cl,202.0
COc1cc(C(=O)Nc2c(Cl)cncc2Cl)cc2c1oc1ccccc12,165.5
COc1ccc(NC(=O)c2ccncc2)c2c1oc1ccccc12,221.0
COc1ccc(S(=O)(=O)Nc2c(Cl)cncc2Cl)c2c1oc1ccccc12,243.0
COc1ccc(NS(=O)(=O)c2ccc(OC)c3c2c2ccccc2n3C=O)cc1,191.0
COc1ccc(S(=O)(=O)Nc2ccc(C)cc2)c2c3ccccc3n(C=O)c12,196.0
COc1ccc(S(=O)(=O)Nc2ccc(C)cc2)c2c1[nH]c1ccccc12,201.0
COc1ccc(S(=O)(=O)Nc2ccncc2)c2c1[nH]c1ccccc12,312.0
COc1ccc(S(=O)(=O)Nc2c(Cl)cccc2Cl)c2c1[nH]c1ccccc12,203.0
COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2c3ccccc3n(Cc3ccc(F)cc3)c12,223.5
COc1ccc(C(=O)Nc2ccncc2)c2c3ccccc3n(Cc3ccc(F)cc3)c12,231.0
COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c2c3ccccc3n(Cc3ccccc3)c12,216.0
CCOc1ccc(O)cc1C=O,108.5
CCOC(=O)/C=C/c1cc(OCc2ccccc2)ccc1OCC,124.5
COCOc1ccc(OCc2ccccc2)c(CBr)c1,56.0
COCOc1ccc(O)c(CC#N)c1,68.5
COCOc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)c(CC#N)c1,123.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc(O)cc2CC#N)cc1,185.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc(OCc3ccccc3)cc2CC#N)cc1,130.5
COC(=O)Cc1cc(Cl)ccc1O,84.5
COC(=O)c1cncc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)c1,138.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2cncc(CO)c2)cc1,129.0
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2cncc(CC#N)c2)cc1,137.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc3ccccc3c2CC#N)cc1,178.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc(C(=O)c3ccccc3)c(O)c2)cc1,160.5
Cc1oc(-c2ccco2)nc1COc1ccc(CO)cc1,91.5
Cc1sc(-c2ccco2)nc1COc1ccc(CCl)cc1,115.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc3ccccc3c2C=O)cc1,141.5
COC(=O)Cc1cc(OC)ccc1O,69.5
CCOc1ccc(O)c(CC(=O)OC)c1,83.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ncccc2C#N)cc1,119.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ncccc2C=O)cc1,97.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ncccc2CO)cc1,139.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ncccc2CC#N)cc1,149.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2cccnc2CO)cc1,118.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2cccnc2CC#N)cc1,138.5
CCCc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)cc1OCC(=O)OC,100.5
CCCc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)cc1OCC(=O)O,162.5
COC(=O)c1cncc(OCc2cccc(OCc3nc(-c4ccccc4)oc3C)c2)c1,96.5
Cc1oc(-c2ccccc2)nc1COc1cccc(COc2cncc(CO)c2)c1,145.5
COC(=O)c1cc(OCc2nc(-c3ccccc3)sc2C)no1,89.5
COCOCc1nc(-c2ccccc2)oc1C=O,51.5
CCCc1oc(-c2ccccc2)nc1COc1ccc(C=O)cc1,76.5
CCCc1oc(-c2ccccc2)nc1COc1ccc(CO)cc1,79.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ncccc2C#N)cn1,117.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ncccc2CC#N)cn1,110.5
COc1cc(COc2ncccc2C#N)ccc1OCc1nc(-c2ccccc2)oc1C,117.5
COc1cc(COc2ncccc2CO)ccc1OCc1nc(-c2ccccc2)oc1C,143.5
COc1cc(COc2ncccc2CC#N)ccc1OCc1nc(-c2ccccc2)oc1C,108.5
Cc1oc(-c2ccco2)nc1COc1ccc(COc2ncccc2C#N)cc1,135.5
Cc1oc(-c2ccco2)nc1COc1ccc(COc2ncccc2C=O)cc1,109.5
Cc1oc(-c2ccco2)nc1COc1ccc(COc2ncccc2CC#N)cc1,141.5
Cc1sc(-c2ccccc2)nc1COc1ccc(COc2ncccc2C#N)cc1,120.5
Cc1sc(-c2ccccc2)nc1COc1ccc(COc2ncccc2C=O)cc1,101.5
Cc1sc(-c2ccccc2)nc1COc1ccc(COc2ncccc2CO)cc1,111.5
Cc1sc(-c2ccccc2)nc1COc1ccc(COc2ncccc2CC#N)cc1,161.5
Cc1oc(-c2ccccc2)nc1CCC(=O)O,124.5
Cc1oc(-c2ccccc2)nc1CCC(N)=O,149.5
Cc1oc(-c2ccccc2)nc1CCc1nc(CCl)co1,71.5
Cc1oc(-c2ccccc2)nc1CCC(N)=S,167.5
Cc1oc(-c2ccccc2)nc1CCc1nc(CCl)cs1,89.5
Cc1oc(-c2ccccc2)nc1CCC#N,63.5
Cc1oc(-c2ccccc2)nc1CCc1noc(CCl)n1,71.5
Cc1ccc(C#N)c(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)n1,116.5
Cc1ccc(C=O)c(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)n1,114.5
Cc1sc(-c2ccccc2)nc1COc1cc(CO)on1,84.5
Cc1ccc(CC#N)c(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)n1,122.5
Cc1sc(-c2ccccc2)nc1COc1cc(COc2ncccc2C#N)on1,135.5
Cc1sc(-c2ccccc2)nc1COc1cc(COc2ncccc2C=O)on1,123.5
Cc1sc(-c2ccccc2)nc1COc1cc(COc2ncccc2CC#N)on1,103.5
COC(=O)c1cc(OCCc2nc(-c3ccccc3)oc2C)no1,90.5
Cc1oc(-c2ccccc2)nc1CCOc1cc(CO)on1,115.5
Cc1sc(-c2ccccc2)nc1COc1ccc(C#N)cn1,124.5
Cc1sc(-c2ccccc2)nc1COc1ccc(C=O)cn1,120.5
Cc1sc(-c2ccccc2)nc1COc1ccc(CO)cn1,70.5
Cc1oc(-c2ccco2)nc1COc1ccc(C#N)cn1,105.5
Cc1oc(-c2ccco2)nc1COc1ccc(C=O)cn1,139.5
Cc1oc(-c2ccccc2)nc1COc1ccc(OCc2ccccc2)cc1,126.5
Cc1oc(-c2ccccc2)nc1COc1ccc(O)cc1,168.5
COC(=O)Cc1ccc[nH]c1=O,183.5
Cc1oc(-c2ccccc2)nc1COc1ccc(OCc2ncccc2CC#N)cc1,134.5
Cc1nn(-c2ccccn2)cc1COc1ccc(COc2ncccc2C#N)cc1,108.5
Cc1nn(-c2ccccn2)cc1COc1ccc(COc2ncccc2CC#N)cc1,138.5
CC(Nc1nc(-c2ccccc2)cs1)c1ccc(CO)cc1,89.0
Cc1oc(-c2ccccc2)nc1COc1cc(COc2ncccc2C#N)on1,139.5
Cc1oc(-c2ccccc2)nc1COc1cc(COc2ncccc2C=O)on1,90.5
Cc1oc(-c2ccccc2)nc1COc1cc(COc2ncccc2CO)on1,136.5
Cc1oc(-c2ccc3ccccc3c2)nc1COc1ccc(CO)cc1,181.5
Cc1oc(-c2ccc3ccccc3c2)nc1COc1ccc(COc2ncccc2C#N)cc1,145.5
Cc1oc(-c2ccc3ccccc3c2)nc1COc1ccc(COc2ncccc2CO)cc1,161.5
COc1cc(COc2ncccc2C#N)ccc1OCc1nc(-c2ccco2)oc1C,137.5
COc1cc(COc2ncccc2C=O)ccc1OCc1nc(-c2ccco2)oc1C,120.5
Cc1oc(-c2ccccc2)nc1COc1cccc(CSc2cccc(C(=O)O)c2)c1,129.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2cccc(CC(=O)O)c2)cc1,159.5
CCOC(=O)CCc1cccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)c1,90.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2cccc(CCC(=O)O)c2)cc1,157.5
CCOc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)cc1CC(=O)OC,82.5
CCOc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)cc1CC(=O)O,122.5
CCOc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)cc1CCC(=O)O,129.5
COC(=O)Cc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)cc1,93.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc(CC(=O)O)cc2)cc1,166.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccccc2CC(=O)O)cc1,153.5
COC(=O)Cc1cc(C)ccc1OCc1ccc(OCc2nc(-c3ccccc3)oc2C)cc1,80.5
Cc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)c(CC(=O)O)c1,115.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc(O)cc2CC(=O)O)cc1,194.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc(Cl)cc2CC(=O)O)cc1,160.5
COC(=O)Cc1cc(Br)ccc1OCc1ccc(OCc2nc(-c3ccccc3)oc2C)cc1,100.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc(Br)cc2CC(=O)O)cc1,162.5
COC(=O)Cc1cc(-c2ccccc2)ccc1OCc1ccc(OCc2nc(-c3ccccc3)oc2C)cc1,111.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc(-c3ccccc3)cc2CC(=O)O)cc1,102.5
COC(=O)Cc1cc(OC)ccc1OCc1ccc(OCc2nc(-c3ccccc3)oc2C)cc1,160.5
COc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)c(CC(=O)O)c1,135.0
CCOc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)c(CC(=O)O)c1,122.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc(OCc3ccccc3)cc2CC(=O)O)cc1,140.5
CCOc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)c(CCC(=O)O)c1,115.5
Cc1oc(-c2ccccc2)nc1COc1cccc(COc2ccccc2CC(=O)O)c1,117.5
CCOc1ccc(OCc2cccc(OCc3nc(-c4ccccc4)oc3C)c2)cc1CCC(=O)O,136.5
Cc1oc(-c2ccccc2)nc1COc1ccccc1COc1cccc(CC(=O)O)c1,104.5
CCOc1ccc(OCc2ccccc2OCc2nc(-c3ccccc3)oc2C)cc1CCC(=O)O,146.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ncccc2CC(=O)O)cc1,144.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2cncc(CC(=O)O)c2)cc1,139.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc3ccccc3c2CC(=O)O)cc1,187.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccccc2CC(=O)O)cn1,124.0
COC(=O)Cc1ccccc1OCc1cncc(OCc2nc(-c3ccccc3)oc2C)c1,77.5
Cc1oc(-c2ccccc2)nc1COc1cncc(COc2ccccc2CC(=O)O)c1,207.5
CCOC(=O)CCc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)cc1,105.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc(CCC(=O)O)cc2)cc1,177.5
CCOC(=O)CCc1c(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)ccc2ccccc12,86.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ccc3ccccc3c2CCC(=O)O)cc1,161.5
COc1cc(COc2ccccc2CC(=O)O)ccc1OCc1nc(-c2ccccc2)oc1C,165.5
Cc1oc(-c2ccco2)nc1COc1ccc(COc2ccccc2CC(=O)O)cc1,167.5
O=C(O)Cc1ccccc1OCc1ccc(OCc2csc(-c3ccccc3)n2)cc1,115.5
Cc1sc(-c2ccccc2)nc1COc1ccc(COc2ccccc2CC(=O)O)cc1,122.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COC(=O)Cc2cccc(OCc3ccc(OCc4nc(-c5ccccc5)oc4C)cc3)c2)cc1,90.5
CCOC(=O)/C=C/c1c(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)ccc2ccccc12,73.5
Cc1oc(-c2ccccc2)nc1COc1ccccc1COc1ccccc1CC(=O)O,145.5
Cc1oc(-c2ccccc2)nc1CCOc1ccc(COc2ccccc2CC(=O)O)cc1,141.5
COC(=O)Cc1ccccc1OCc1ccc(N(Cc2nc(-c3ccccc3)oc2C)C(=O)OC(C)(C)C)cc1,85.5
Cc1oc(-c2ccccc2)nc1COc1cccc(COc2cccc(CC(=O)O)c2)n1,97.5
CCOC(=O)CCc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)cc1OCC,64.5
CCOc1cc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)ccc1CCC(=O)O,135.5
Cc1oc(-c2ccccc2)nc1COc1cccc(COc2ccc(CC(=O)O)cc2)c1,179.5
Cc1oc(-c2ccccc2)nc1COc1ccccc1COc1ccc(CC(=O)O)cc1,173.5
CCOc1cc(OCc2cccc(OCc3nc(-c4ccccc4)oc3C)c2)ccc1CCC(=O)O,122.5
CCOc1cc(OCc2ccccc2OCc2nc(-c3ccccc3)oc2C)ccc1CCC(=O)O,112.5
Cc1oc(-c2ccccc2)nc1COc1cncc(COc2ccc(CC(=O)O)cc2)c1,141.5
Cc1oc(-c2ccccc2)nc1COc1cccc(COc2cncc(CC(=O)O)c2)c1,158.5
Cc1oc(-c2ccccc2)nc1COc1cncc(COc2cccc(CC(=O)O)c2)c1,143.5
CCCc1ccc(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)c(CC(=O)O)c1,116.5
CCCc1oc(-c2ccccc2)nc1COc1ccc(COc2ccccc2CC(=O)O)cc1,129.5
CCCc1oc(-c2ccccc2)nc1COc1ccc(COc2cccc(CC(=O)O)c2)cc1,115.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ncccc2CC(=O)O)cn1,147.5
COc1cc(COc2ncccc2CC(=O)O)ccc1OCc1nc(-c2ccccc2)oc1C,145.5
Cc1oc(-c2ccco2)nc1COc1ccc(COc2ncccc2CC(=O)O)cc1,151.5
Cc1sc(-c2ccccc2)nc1COc1ccc(COc2ncccc2CC(=O)O)cc1,128.5
Cc1oc(-c2ccccc2)nc1/C=C/c1ccc(COc2ccccc2CC(=O)O)cc1,189.5
Cc1oc(-c2ccccc2)nc1CCc1ccc(COc2ccccc2CC(=O)O)cc1,130.5
Cc1oc(-c2ccccc2)nc1CCc1nc(COc2ccccc2CC(=O)O)co1,109.5
Cc1oc(-c2ccccc2)nc1CCc1nc(COc2cccc(CC(=O)O)c2)co1,127.5
Cc1oc(-c2ccccc2)nc1CCc1nc(COc2ccccc2CC(=O)O)cs1,152.5
Cc1oc(-c2ccccc2)nc1CCc1nc(COc2cccc(CC(=O)O)c2)cs1,153.5
Cc1oc(-c2ccccc2)nc1CCc1noc(COc2ccccc2CC(=O)O)n1,120.5
COC(=O)Cc1cccc(OCc2nc(CCc3nc(-c4ccccc4)oc3C)no2)c1,76.5
Cc1oc(-c2ccccc2)nc1CCc1noc(COc2cccc(CC(=O)O)c2)n1,93.5
Cc1ccc(CC(=O)O)c(OCc2ccc(OCc3nc(-c4ccccc4)oc3C)cc2)n1,138.5
Cc1oc(-c2ccccc2)nc1CCOc1ccc(COc2ncccc2CC(=O)O)cc1,134.5
COC(=O)Cc1ccccc1OCc1cc(OCc2nc(-c3ccccc3)sc2C)no1,108.5
Cc1sc(-c2ccccc2)nc1COc1cc(COc2ccccc2CC(=O)O)on1,147.5
Cc1sc(-c2ccccc2)nc1COc1cc(COc2ncccc2CC(=O)O)on1,109.5
COC(=O)Cc1ccccc1OCc1cc(OCCc2nc(-c3ccccc3)sc2C)no1,80.5
Cc1sc(-c2ccccc2)nc1CCOc1cc(COc2ccccc2CC(=O)O)on1,159.5
COC(=O)Cc1ccccc1OCc1ccc(OCCc2nc(-c3ccccc3)oc2C)nc1,78.5
Cc1oc(-c2ccccc2)nc1CCOc1ccc(COc2ccccc2CC(=O)O)cn1,159.5
COC(=O)Cc1ccccc1OCc1ccc(OCc2nc(-c3ccccc3)sc2C)nc1,119.5
Cc1sc(-c2ccccc2)nc1COc1ccc(COc2ccccc2CC(=O)O)cn1,173.5
Cc1oc(-c2ccccc2)nc1COc1ccc(OCc2ncccc2CC(=O)O)cc1,126.5
Cc1nn(-c2ccccn2)cc1COc1ccc(COc2ncccc2CC(=O)O)cc1,150.5
Cc1oc(-c2ccccc2)nc1COc1cc(COc2ncccc2CC(=O)O)on1,129.5
Cc1oc(-c2ccc3ccccc3c2)nc1COc1ccc(COc2ncccc2CC(=O)O)cc1,155.5
Cc1oc(-c2ccccc2)nc1COc1ccc(COc2ncccc2/C=C/C(=O)O)cc1,174.5
CCOC(=O)/C=C/c1cccnc1OCc1ccc(OCc2nc(-c3ccco3)oc2C)c(OC)c1,86.0
Cc1oc(-c2ccccc2)nc1COc1cccc(CSc2cccc(CC(=O)O)c2)c1,81.5
Cc1oc(-c2ccccc2)nc1COc1cccc(CSc2cccc(CCC(=O)O)c2)c1,120.5
Cc1oc(-c2ccccc2)nc1COc1cccc(CSc2ccc(CC(=O)O)cc2Cl)c1,150.5
Cc1cccc(COc2cccc(O)c2)c1C(=O)O,112.5
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,121.0
O=S(=O)(Cl)c1cncc(Br)c1,64.0
CC(C)(C)NS(=O)(=O)c1cncc(Br)c1,110.0
CC(C)(CO)NS(=O)(=O)c1cccc(Br)c1,138.0
COc1ccc(Br)cc1S(=O)(=O)NC(C)(C)CO,168.0
CC(C)(CO)NS(=O)(=O)c1ccc(Cl)s1,112.0
O=S(=O)(c1ccc(Cl)s1)N(CCO)CCO,69.0
CN1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,122.0
CC(C)(C)OC(=O)N1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,127.0
O=S(=O)(c1ccc(Br)s1)N(CCO)CCO,70.0
O=S(=O)(NC(CO)CO)c1ccc(Br)s1,80.0
O=S(=O)(NCc1ccncc1)c1ccc(Br)s1,159.0
O=S(=O)(NCc1cccnc1)c1ccc(Br)s1,125.0
O=S(=O)(Nc1ccncc1)c1ccc(Br)s1,310.0
Cc1cc(CNS(=O)(=O)c2ccc(Br)s2)cc(C)n1,138.0
O=S(=O)(NCCc1ccncc1)c1ccc(Br)s1,133.5
FC(F)(F)c1ccc(-c2cc(C(F)(F)F)n3ncc(Br)c3n2)cc1,136.0
C[Si](C)(C)C#Cc1cnn2c(C(F)(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,136.0
C#Cc1cnn2c(C(F)(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,138.0
FC(F)(F)c1ccc(-c2cc(C(F)(F)F)n3nccc3n2)cc1,110.5
FC(F)(F)c1cc(-c2ccc(Cl)cc2)nc2c(I)cnn12,155.0
C[Si](C)(C)C#Cc1cnn2c(C(F)(F)F)cc(-c3ccc(Cl)cc3)nc12,198.0
C#Cc1cnn2c(C(F)(F)F)cc(-c3ccc(Cl)cc3)nc12,102.5
Oc1cc(-c2ccc(Cl)cc2)nc2ccnn12,307.0
Clc1ccc(-c2cc3nccc(C4CC4)n3n2)cc1,137.5
Clc1ccc(-c2cc(C3CC3)n3ncc(I)c3n2)cc1,189.5
C#Cc1cnn2c(C3CC3)cc(-c3ccc(Cl)cc3)nc12,181.5
Clc1ccc(-c2ccn3nccc3n2)cc1,179.0
C#Cc1cnn2ccc(-c3ccc(Cl)cc3)nc12,128.5
C#Cc1cnn2c(C3CC3)cc(-c3ccc(Cl)c(Cl)c3)nc12,195.0
FC(F)(F)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccnn12,130.5
FC(F)(F)c1cccc(-c2cc(C(F)(F)F)n3nccc3n2)c1,96.0
FC(F)(F)c1cccc(-c2cc(C(F)(F)F)n3ncc(I)c3n2)c1,142.0
C#Cc1cnn2c(C(F)(F)F)cc(-c3cccc(C(F)(F)F)c3)nc12,154.0
Cc1cc(-c2cc(C(F)(F)F)n3nccc3n2)ccc1Cl,114.0
Cc1cc(-c2cc(C(F)(F)F)n3ncc(I)c3n2)ccc1Cl,151.0
C#Cc1cnn2c(C(F)(F)F)cc(-c3ccc(Cl)c(C)c3)nc12,166.0
CCOC(=O)c1cc(-c2ccc(Cl)cc2)nc2ccnn12,160.5
CC(C)(O)c1cc(-c2ccc(Cl)cc2)nc2ccnn12,114.0
OCc1cc(-c2ccc(Cl)cc2)nc2ccnn12,185.5
FC(F)c1cc(-c2cccc(C(F)(F)F)c2)nc2ccnn12,127.0
FC(F)c1cc(-c2cccc(C(F)(F)F)c2)nc2c(I)cnn12,130.0
C#Cc1cnn2c(C(F)F)cc(-c3cccc(C(F)(F)F)c3)nc12,149.0
Cc1cc(-c2cc(C(F)F)n3nccc3n2)ccc1Cl,107.0
Cc1cc(-c2cc(C(F)F)n3ncc(I)c3n2)ccc1Cl,144.0
C#Cc1cnn2c(C(F)F)cc(-c3ccc(Cl)c(C)c3)nc12,143.0
CCOC(=O)c1ncn2c(C(F)(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,243.0
O=C(O)c1ncn2c(C(F)(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,231.0
FC(F)(F)c1ccc(-c2cc(C(F)(F)F)n3cncc3n2)cc1,158.0
FC(F)(F)c1ccc(-c2cc(C(F)(F)F)n3cnc(I)c3n2)cc1,141.0
C#Cc1ncn2c(C(F)(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,163.0
O=c1cc(-c2ccc(C(F)(F)F)cc2)cc(C(F)(F)F)o1,52.0
Nn1c(C(F)(F)F)cc(-c2ccc(C(F)(F)F)cc2)cc1=O,125.0
Nn1c(C(F)(F)F)cc(-c2ccc(C(F)(F)F)cc2)cc1=S,156.0
CCOC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccc(C(F)(F)F)cc3)cc12,130.0
O=C1NN=C(c2ccc(C(F)(F)F)cc2)CC1C(F)(F)F,135.5
FC(F)(F)c1ccc(-c2cc(C(F)(F)F)c(Br)nn2)cc1,124.0
COc1ccc(CNc2nnc(-c3ccc(C(F)(F)F)cc3)cc2C(F)(F)F)cc1,102.0
Nc1nnc(-c2ccc(C(F)(F)F)cc2)cc1C(F)(F)F,188.0
Nn1c(C2CC2)cc(-c2ccc(C(F)(F)F)cc2)cc1=O,132.0
CCOC(=O)c1cnn2c(C3CC3)cc(-c3ccc(C(F)(F)F)cc3)cc12,117.0
CCOC(=O)c1ncn2c(C(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,219.0
O=C(O)c1ncn2c(C(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,238.0
FC(F)c1cc(-c2ccc(C(F)(F)F)cc2)nc2cncn12,173.0
FC(F)c1cc(-c2ccc(C(F)(F)F)cc2)nc2c(I)ncn12,159.0
C#Cc1ncn2c(C(F)F)cc(-c3ccc(C(F)(F)F)cc3)nc12,135.0
Cc1cc(-c2cc(C(F)(F)F)n3nccc3n2)ccc1C(F)(F)F,87.0
Cc1cc(-c2cc(C(F)(F)F)n3ncc(I)c3n2)ccc1C(F)(F)F,160.0
C#Cc1ccc(N)nc1,143.0
C#Cc1ccc(S(N)(=O)=O)s1,115.0
Cc1cc(C#Cc2cnn3c(C(F)(F)F)cc(-c4ccc(C(F)(F)F)cc4)nc23)ccn1,206.0
O=S(=O)(NC(CO)(CO)CO)c1cncc(C#Cc2cnn3c(C(F)(F)F)cc(-c4ccc(C(F)(F)F)cc4)nc23)c1,231.0
CC(CO)(CO)NS(=O)(=O)c1cccc(C#Cc2cnn3c(C(F)F)cc(-c4ccc(C(F)(F)F)cc4)nc23)c1,173.0
